name,album,artist,id,release_date,popularity,duration_ms,tempo,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,key,mode,time_signature
Brothers Anthem,Brothers (Original Motion Picture Soundtrack),"Ajay-Atul, Vishal Dadlani",3uZiNvBNQldjl4OJiKsuxe,2015-07-24,61,60000,95.33898305084746,0.0008315529896486,0.1644503650739868,0.6924852728843689,0.1045428961515426,1.0,-25.96144294738769,0.0861397087574005,0.1464773366800862,9,1,7
Gaaye Jaa - Female,Brothers (Original Motion Picture Soundtrack),"Ajay-Atul, Shreya Ghoshal",2HBufHdC5VMeexbG4hteRG,2015-07-24,36,60000,160.71428571428572,0.0013000707859466,0.1653538502877266,0.534796953201294,0.0,1.0,-27.750099182128903,0.0937951579689979,0.2181043426825994,8,0,7
Sapna Jahan,Brothers (Original Motion Picture Soundtrack),"Ajay-Atul, Sonu Nigam, Neeti Mohan",5PM1dIibpTR57jlugvjNSM,2015-07-24,52,60000,165.44117647058823,0.0019280835521413,0.1656667286926768,0.4539806246757507,0.009980933740735,1.0,-30.520309448242188,0.0932025015354156,0.1266690476057414,3,0,7
Mera Naam Mary,Brothers (Original Motion Picture Soundtrack),"Ajay-Atul, Chinmayi",0W0LInswdYrqrZvYmaHlSF,2015-07-24,38,60000,160.71428571428572,0.0010725288715175,0.3070882016808123,1.0,0.3251726627349853,1.0,-20.040979385375977,0.0938954800367355,0.3968458145093676,9,1,7
Gaaye Jaa - Male,Brothers (Original Motion Picture Soundtrack),"Ajay-Atul, Mohammed Irfan",6p7pOy1vElhqgMqXD3JKAx,2015-07-24,28,60000,160.71428571428572,0.0013820269044058,0.1683750145807412,0.5816532969474792,0.0,1.0,-26.92868423461914,0.0937356799840927,0.2246654666487652,8,0,7
Calcutta Kiss,Detective Byomkesh Bakshy,"Madboy Mink, Imaad Shah, Saba Azad",0EW0vgSbNJJR5nZRJqpDHx,2015-03-02,26,60000,125.0,0.0008202992422477,0.2753993908027461,1.0,0.0,1.0,-16.93804359436035,0.0875156447291374,0.2621384946429249,11,1,7
Bach Ke Bakshy,Detective Byomkesh Bakshy,"Sneha Khanwalkar, Dibaker Banerjee, Gowri Jayakumar, Big Deal, Thomson Andrews, Trevor, Imaad Shah",2Y3MEW9GhmSyok1pisq1GG,2015-03-02,17,60000,152.02702702702703,0.0012202207439258,0.3159455680101315,1.0,0.0,1.0,-21.88003730773925,0.0824092552065849,0.2484229804034194,2,1,7
Byomkesh In Love,Detective Byomkesh Bakshy,"Blek, Rishi Bradoo, Anil Bradoo, Usri Banerjee",2UsYqt7GYZPBCdO84NRdRJ,2015-03-02,19,60000,119.6808510638298,0.0014176078477842,0.1352020925446587,1.0,0.0,1.0,-21.133256912231445,0.0792378634214401,0.1898562117922765,2,1,7
Jaanam,Detective Byomkesh Bakshy,"Peter Cat Recording Co. (PCRC), Suryakant Sawhney",2B8xff6qC2S6xkiyt2mGQ2,2015-03-02,40,60000,87.890625,0.0008222533166182,0.1864325682378688,1.0,0.0,1.0,-13.51227855682373,0.0885237529873848,0.3277864195436717,6,0,7
Chase In Chinatown,Detective Byomkesh Bakshy,"Mode AKA, Vyshnav Balasubramaniam, Sandeep Madhavan, Manas Ullas",1bKEs2pbve8d5TAh1FvbAK,2015-03-02,18,60000,70.3125,0.0009857469791024,0.2572385568954408,1.0,0.0411472544074058,1.0,-15.19776725769043,0.0770820677280426,0.2406273252445347,4,1,7
Life's a Bitch,Detective Byomkesh Bakshy,Akshey De,3xPPbYz6DpIXRSuYPtOAW8,2015-03-02,0,60000,170.45454545454547,0.0014513373840073,0.2976866612602203,1.0,0.0704428926110267,1.0,-14.925521850585938,0.0710922256112098,0.3619522406174328,4,1,7
Yang Guang Lives,Detective Byomkesh Bakshy,IJA,5ZfbNN4haiWHGt88Pc0Fyl,2015-03-02,11,60000,114.79591836734694,0.0016375150962658,0.1232367717961251,1.0,0.0,1.0,-15.06262493133545,0.0937728211283683,0.0975262784443551,5,1,7
Happy Hour,ABCD 2 (Original Motion Picture Soundtrack),Mika Singh,5EOKcXIGehKOLu1pRePYc4,2018-08-24,43,60000,90.7258064516129,0.0011965977791015,0.1878771898884642,1.0,0.0,1.0,-17.121776580810547,0.1213928684592247,0.2129795070945387,2,1,7
Happy B'Day,ABCD 2 (Original Motion Picture Soundtrack),"D Soldierz, Varun Dhawan, Jigar Saraiya, Sachin Sanghvi, Mayur Puri",5H0Yfo3acNXU278LqN47pA,2018-08-24,39,60000,148.02631578947367,0.0009780383481512,0.2718579197031638,1.0,0.6521621346473694,1.0,-15.036166191101074,0.0921564698219299,0.4020491314440207,10,0,7
Bezubaan Phir Se,ABCD 2 (Original Motion Picture Soundtrack),"Madhav Krishna, Anushka Manchanda, Vishal Dadlani, Mayur Puri",2tHSa5FhWE10ROKfC2NW5V,2018-08-24,50,60000,104.16666666666669,0.0018158085383455,0.1722406468016797,1.0,0.0,1.0,-16.1595401763916,0.0973896533250808,0.2450583012977245,9,1,7
Tattoo,ABCD 2 (Original Motion Picture Soundtrack),"Shefali Alvares, Mayur Puri",5a8QSQYfM5CM4DtDmcuceI,2018-08-24,47,60000,110.29411764705884,0.0011672594195571,0.2187206649373444,1.0,0.2779715657234192,1.0,-13.870338439941406,0.1027975678443908,0.348599704541809,4,1,7
Hey Ganaraya,ABCD 2 (Original Motion Picture Soundtrack),"Divya Kumar, Mayur Puri",53oH4Dg77MhAb4BhaRLUzx,2018-08-24,42,60000,100.44642857142856,0.0011612134350039,0.1428309446376199,1.0,0.0629828870296478,1.0,-16.923831939697266,0.0943628475069999,0.1800786852256877,5,1,7
Sun Saathiya,ABCD 2 (Original Motion Picture Soundtrack),"Divya Kumar, Priya Saraiya",5a2Hoi1wuhCA6Ob7pbOlpW,2018-08-24,72,60000,144.23076923076923,0.0011058390685977,0.2255757830552346,1.0,0.0258871056139469,1.0,-16.725805282592773,0.0987540483474731,0.3407763788186281,4,1,7
Chunar,ABCD 2 (Original Motion Picture Soundtrack),"Arijit Singh, Mayur Puri",6jVU0yWMU2z1LO5dsCRbEk,2018-08-24,49,60000,133.92857142857142,0.0010006114641423,0.1035445261120245,1.0,0.0,1.0,-17.338050842285156,0.0871874839067459,0.1354370833507307,6,0,7
If You Hold My Hand,ABCD 2 (Original Motion Picture Soundtrack),"Benny Dayal, Mayur Puri",39GUPniefW3uRqXtt7Ohsb,2018-08-24,40,60000,95.33898305084746,0.0012539579202996,0.1934521536449075,1.0,0.0,1.0,-16.7720890045166,0.0917102321982383,0.285384609625757,0,1,7
Naach Meri Jaan,ABCD 2 (Original Motion Picture Soundtrack),"Benny Dayal, Shalmali Kholgade, Siddharth Basrur, Remee, Mayur Puri",1KhlcCp77jAl63rm6l65ua,2018-08-24,38,60000,127.8409090909091,0.0012719008974511,0.3342370210573676,1.0,0.0100862588733434,1.0,-17.670202255249023,0.0839986801147461,0.3355033244361821,9,1,7
Vande Mataram,ABCD 2 (Original Motion Picture Soundtrack),"Daler Mehndi, Divya Kumar, Badshah, Tanishka Sanghvi, Mayur Puri",41dAU2HJjGcLMERt74OSL3,2018-08-24,47,60000,133.92857142857142,0.0013069607994739,0.2212588421780572,1.0,0.2342719584703445,1.0,-18.665950775146484,0.0961104929447174,0.198933853222357,10,0,7
Bezubaan Phir Se - Reprise,ABCD 2 (Original Motion Picture Soundtrack),"Shraddha Kapoor, Neil Sharma",4WBixBP1iGtTXKKTvyLLg4,2018-08-24,28,60000,85.22727272727273,0.0013114192565043,0.253491393196765,0.7733190059661865,0.0629654675722122,1.0,-23.476045608520508,0.0833358466625213,0.2452919910933809,0,1,7
Naughty No.1,Barkhaa (Original Motion Picture Soundtrack),"Neha Kakkar, Amjad Khan",6f50V3GyWLdCkjZ6mtfFfx,2018-08-10,21,60000,108.17307692307692,0.0010731601066678,0.5103433000799857,1.0,0.2183014452457428,1.0,-16.267486572265625,0.0937850251793861,0.4049859937582273,5,1,7
Tu Itni Khoobsurat Hai,Barkhaa (Original Motion Picture Soundtrack),"Amjad Nadeem, Rahat Fateh Ali Khan",1IwpebhSyaMY5fHMg4n2yP,2018-08-10,57,60000,80.35714285714286,0.0010352212514965,0.2601833458773995,1.0,0.0,1.0,-12.887975692749023,0.0931699946522712,0.2743399576447445,1,0,7
Pehli Dafa,Barkhaa (Original Motion Picture Soundtrack),"Sonu Nigam, Renuka Gaur",1u95RC26LHMYbjrFyLcs9o,2018-08-10,15,60000,140.625,0.0015070806114332,0.2053597589595183,1.0,0.0,1.0,-22.50626564025879,0.0918798819184303,0.2723741898383268,9,1,7
Lafze Bayaan,Barkhaa (Original Motion Picture Soundtrack),"Mohammed Irfan, Shreya Ghoshal",5hscorHkxNg3PjnuA3qssJ,2018-08-10,25,60000,170.45454545454547,0.0013406258688742,0.2621348218650017,1.0,0.0,1.0,-15.930930137634276,0.0846705511212349,0.2876625523837191,7,1,7
Khuda Bhi Na Dikhe,Barkhaa (Original Motion Picture Soundtrack),Krishna Beuraa,2kOB1TtkdjLQGNCKhZMRuu,2018-08-10,14,60000,119.6808510638298,0.0014928881676753,0.3710399401217561,1.0,0.0261519644409418,1.0,-16.062068939208984,0.0905713662505149,0.2191683492182686,3,0,7
Mann Quanto Maula,Barkhaa (Original Motion Picture Soundtrack),"Aftaab Hashim Sabri, Altamash Faridi",5NB9Pjnf8m0HIlgDi4ATc7,2018-08-10,23,60000,95.33898305084746,0.0013433788512498,0.2437518052346249,1.0,0.0038918522186577,1.0,-13.247305870056152,0.0968255475163459,0.294693971112371,3,0,7
Tu Itni Khoobsurat Hai - Reloaded,Barkhaa (Original Motion Picture Soundtrack),"Jubin Nautiyal, Prakriti Kakar",5ZYcj2ewpJS1gBatBSqJAv,2018-08-10,24,60000,108.17307692307692,0.0012821380874219,0.193685185133754,1.0,0.0,1.0,-20.0551700592041,0.0905234888195991,0.2314403215653402,10,0,7
Khuda Bhi Na Dikhe - Remix,Barkhaa (Original Motion Picture Soundtrack),Krishna Beuraa,6wMGhQiVIFVHMwmqOGG47v,2018-08-10,10,60000,130.8139534883721,0.0010347940952712,0.4476274530361269,1.0,0.1758473217487335,1.0,-16.669498443603516,0.092062808573246,0.4774848855231479,1,0,7
Katra Katra,Alone,"Ankit Tiwari, Prakriti Kakar",0FMend2Dt9IUVDDtAPnLxO,2015-01-03,56,60000,87.890625,0.0014318113784868,0.2472277497889264,1.0,0.0013625383144244,1.0,-14.877095222473145,0.0898869112133979,0.2577973836012904,9,1,7
Awaara,Alone,"Altamash Faridi, Saim Bhat",2vMDQ0UAjNTUDKy9fn69fM,2015-01-03,54,60000,175.78125,0.0015985561400443,0.1242374619512086,0.8437123894691467,0.0053295101970434,1.0,-22.694459915161133,0.0916240364313125,0.1318484066470626,10,0,7
Chand Aasmano Se Laapata,Alone,Bhaven Dhanak,34JxUoxG6XBLfjrq72INVg,2015-01-03,45,60000,108.17307692307692,0.001295846651127,0.1834317996245112,1.0,0.0,1.0,-18.165903091430664,0.0955236330628395,0.1895518359638734,6,0,7
Touch My Body,Alone,Aditi Singh Sharma,6axs3UWVqtmfsh18tivTMx,2015-01-03,25,60000,104.16666666666669,0.0013214458613854,0.3697311450186633,1.0,0.0,1.0,-17.42219352722168,0.1053213253617286,0.346705875867228,2,1,7
Tu Takke,Dharam Sankat Mein (Original Motion Picture Soundtrack),"Kumaar, Gippy Grewal, Khushboo Grewal, Meet Bros Anjjan",5jlQGgwct7SP50csrVjsui,2018-08-12,8,60000,119.6808510638298,0.0010824500855084,0.259564966228226,1.0,0.0144553007557988,1.0,-16.666683197021484,0.0906284004449844,0.226996511051608,6,0,7
Allah Hoo,Dharam Sankat Mein (Original Motion Picture Soundtrack),"Pardeep Sran, Sachin Gupta, Kumaar",2JvDFnCMExYBzqhvKwAVa8,2018-08-12,14,60000,86.53846153846153,0.0012934172707987,0.2445008040237291,1.0,0.0,1.0,-15.719307899475098,0.0956936702132225,0.2781342723462147,1,0,7
Do You Know Baby,Dharam Sankat Mein (Original Motion Picture Soundtrack),"Gippy Grewal, Kumaar",1fpBiM7jiahAqR4Uly9OlL,2018-08-12,4,60000,100.44642857142856,0.0010036509319106,0.2474416874500088,1.0,0.0,1.0,-15.145962715148926,0.0927182734012603,0.2971338403344858,3,0,7
Shiv Tandav,Dharam Sankat Mein (Original Motion Picture Soundtrack),"Aman Trikha, Kumaar",6KLNA2dKAGh00YzWNgJj9W,2018-08-12,2,60000,119.6808510638298,0.0014687039242184,0.2756714778483825,1.0,0.0230520647019147,1.0,-21.92206382751465,0.0994050204753875,0.3366047108671495,9,1,7
Neelanand,Dharam Sankat Mein (Original Motion Picture Soundtrack),"Kumaar, Ravi Chowdhary, Sachin Gupta",0sFcGgxnjeZsLVFS36RNGF,2018-08-12,2,60000,114.79591836734694,0.0010581429731121,0.2629879688055457,1.0,0.0303165968507528,1.0,-12.457253456115724,0.0968238711357116,0.3263691477524462,1,0,7
Tu Takke - Remix,Dharam Sankat Mein (Original Motion Picture Soundtrack),"Meet Bros Anjjan, Kumaar, RDK, Kaptan Laadi",5ap0JROKb6Ei90C8aoJU3T,2018-08-12,1,60000,130.8139534883721,0.001211742534779,0.2995617619367667,1.0,0.0,1.0,-14.0963773727417,0.0917493402957916,0.3077672661994965,1,0,7
Neelanand - Remix,Dharam Sankat Mein (Original Motion Picture Soundtrack),"Kumaar, Sachin Gupta, Ravi Chowdhary",3DRBqaNu11V3cMeO2VjaQS,2018-08-12,1,60000,114.79591836734694,0.001099703137273,0.2552371765852737,1.0,0.2448762208223343,1.0,-12.662260055541992,0.0986785963177681,0.2605550447890609,1,0,7
Allah Hoo - Version,Dharam Sankat Mein (Original Motion Picture Soundtrack),"Sachin Gupta, Ravi Chowdhary, Kumaar",0debdSKSMD72mPhq4TJNgU,2018-08-12,1,60000,62.5,0.0020733760417467,0.1936122814277461,0.8236214518547058,0.0,1.0,-28.275144577026367,0.0993270874023437,0.1645005530881959,7,1,7
"Khamoshiyan (From ""Khamoshiyan"")","Khamoshiyan (From ""Khamoshiyan"")","Jeet Gannguli, Arijit Singh, Rashmi Virag",5Gy67YHzPZTk9Q0D73LAGH,2014-12-29,60,60000,112.5,0.001573735563752,0.1567303833485158,1.0,0.0289068669080734,1.0,-23.39872932434082,0.0931079089641571,0.1861311011064652,9,1,7
Hamari Adhuri Kahani (Title Track),Hamari Adhuri Kahani (Original Motion Picture Soundtrack),"Jeet Gannguli, Arijit Singh, Rashmi Virag",3HiobOOpSpMsi95WBKPBYk,2015-05-21,76,60000,72.11538461538461,0.0014308766755949,0.1249474051835229,0.9020763635635376,0.0056925867684185,1.0,-23.855762481689453,0.0947282090783119,0.1540179165396349,4,1,7
Humnava,Hamari Adhuri Kahani (Original Motion Picture Soundtrack),"Mithoon, Papon",5lLRB1nnTy1p8nFaH1Vdyf,2015-05-21,64,60000,100.44642857142856,0.0017203636472652,0.1661983182156505,1.0,0.0,1.0,-17.981874465942383,0.0964327231049537,0.2560732081892249,6,0,7
Hasi - Male Version,Hamari Adhuri Kahani (Original Motion Picture Soundtrack),"Ami Mishra, Kunaal Vermaa",32765xcLM1fd6wQIpkN9A0,2015-05-21,75,60000,152.02702702702703,0.001021590197054,0.2059147818165659,1.0,0.0198232326656579,1.0,-16.680389404296875,0.0833994522690773,0.1733102213723132,4,1,7
Hasi - Female Version,Hamari Adhuri Kahani (Original Motion Picture Soundtrack),"Ami Mishra, Shreya Ghoshal, Kunaal Vermaa",1cmZbGkCEVVAck2MsWpPYQ,2015-05-21,70,60000,144.23076923076923,0.0012604409660008,0.1809044711495734,1.0,0.0103537328541278,1.0,-14.720303535461426,0.0918334499001503,0.1464571458094268,6,0,7
Yeh Kaisi Jagah,Hamari Adhuri Kahani (Original Motion Picture Soundtrack),"Jeet Gannguli, Deepali Sathe, Rashmi Virag",4atChTS0bpYrvYveHeoWMP,2015-05-21,52,60000,137.1951219512195,0.0014271042391819,0.1782565043992179,1.0,0.0119877867400646,1.0,-16.958932876586914,0.0922447219491005,0.1844320743998668,7,1,7
Hamari Adhuri Kahani - Encore,Hamari Adhuri Kahani (Original Motion Picture Soundtrack),Jeet Gannguli,5JfGkvociGaY1Cl36M37xt,2015-05-21,53,60000,72.11538461538461,0.0014308766755949,0.1249474051835229,0.9020763635635376,0.0056925867684185,1.0,-23.855762481689453,0.0947282090783119,0.1540179165396349,4,1,7
Shaam Shaandaar,Shaandaar (Original Motion Picture Soundtrack),Amit Trivedi,0BrEDXo0w5pmEqDd67oERv,2015-10-22,49,60000,133.92857142857142,0.0016100928625702,0.2182459229470316,1.0,0.0,1.0,-16.49759864807129,0.0867984741926193,0.1870347418441608,6,0,7
Gulaabo,Shaandaar (Original Motion Picture Soundtrack),"Amit Trivedi, Anusha Mani, Vishal Dadlani",430wsIhf0JvOqocAcOQ7VR,2015-10-22,56,60000,148.02631578947367,0.0013051733932472,0.2707088184322787,1.0,0.0,1.0,-18.555376052856445,0.09626105427742,0.1971484349163447,6,0,7
Nazdeekiyaan,Shaandaar (Original Motion Picture Soundtrack),"Amit Trivedi, Nikhil Paul George, Neeti Mohan",4TxOVFaUCPoNQjtlfcuYn3,2015-10-22,36,60000,148.02631578947367,0.0012174705540081,0.186354023173658,1.0,0.04097281396389,1.0,-17.584774017333984,0.0863077789545059,0.1863814256256839,10,0,7
Senti Wali Mental,Shaandaar (Original Motion Picture Soundtrack),"Amit Trivedi, Arijit Singh, Neeti Mohan, Swanand Kirkire",4L9DeyfRy0dVohP770xsE4,2015-10-22,26,60000,102.27272727272728,0.0009695864520042,0.2539253438277639,1.0,0.0,1.0,-21.36813735961914,0.0998947322368621,0.2727242168569477,4,1,7
Raitaa Phailgaya,Shaandaar (Original Motion Picture Soundtrack),"Amit Trivedi, Divya Kumar",3BYxh21TAab9BtnKqmGKwR,2015-10-22,26,60000,100.44642857142856,0.0010589662109692,0.2537643481436633,1.0,0.0864386186003685,1.0,-12.9423189163208,0.0923298373818397,0.2932470464831055,2,1,7
Ishq E Fhillum,Shamitabh (Original Motion Picture Soundtrack),Suraj Jagan,6HB1rxujvePtNYFQIjCrGm,2015-01-16,12,60000,133.92857142857142,0.0006253498775441,0.1907260757809722,1.0,0.0,1.0,-13.278956413269045,0.091617077589035,0.2507555895885763,1,0,7
Sha Sha Sha Mi Mi Mi,Shamitabh (Original Motion Picture Soundtrack),Caralisa Monteiro,6kDtFOxx1YdwqlxP1R2Xt3,2015-01-16,1,60000,117.1875,0.0012104486482916,0.1778780994489868,1.0,0.0,1.0,-12.63252067565918,0.1007376313209533,0.3166772141340461,9,1,7
Piddly Si Batain,Shamitabh (Original Motion Picture Soundtrack),Amitabh Bachchan,0NUnv4PbtNTWkotedyHZlH,2015-01-16,26,60000,112.5,0.0013947891246522,0.2222825317165837,0.7878817319869995,0.0,1.0,-24.20148086547852,0.0850050151348114,0.2270231276834406,5,1,7
Stereophonic Sannata,Shamitabh (Original Motion Picture Soundtrack),Shruti Haasan,6GtK2qFM271W9xTLCfyUhT,2015-01-16,16,60000,102.27272727272728,0.0011821605648875,0.3271020047824831,1.0,0.0,1.0,-17.418758392333984,0.0945614054799079,0.2612492662343545,1,0,7
Thappad,Shamitabh (Original Motion Picture Soundtrack),"Suraj Jagan, Earl D'Souza",2B0ghDdZ1bxmPaEXU4YNUO,2015-01-16,7,60000,137.1951219512195,0.0010768197657293,0.1919641369312122,1.0,0.0053268251940608,1.0,-12.78124713897705,0.0684905424714088,0.2461156583473035,2,1,7
Lifebuoy,Shamitabh (Original Motion Picture Soundtrack),Suraj Jagan,4rPyKuri0LrFuyWEtiJwqq,2015-01-16,4,60000,96.98275862068964,0.0013200133797015,0.3122734777706185,1.0,0.3770230412483215,1.0,-15.757161140441896,0.0733780488371849,0.2947657731202301,2,1,7
Angry Indian Goddesses,Angry Indian Goddesses (Pan Nalin's Original Motion Picture Soundtrack),Cyril Morin,7DZCWhwwph8kE4N7GFxJrR,2016-01-19,1,60000,102.27272727272728,0.0008231605853081,0.5310605371545059,0.8574178218841553,0.0,1.0,-22.52254676818848,0.0833281725645065,0.4504434926826984,2,1,7
A Gun in the House,Angry Indian Goddesses (Pan Nalin's Original Motion Picture Soundtrack),Cyril Morin,00A6t8rdgJFkNmtQdyxPRw,2016-01-19,0,60000,100.44642857142856,0.0012768843271457,0.1302103584362779,0.5594021081924438,0.0171630065888166,1.0,-28.239585876464844,0.1211127266287803,0.1764561945273526,9,1,7
I'm There for You,Angry Indian Goddesses (Pan Nalin's Original Motion Picture Soundtrack),Cyril Morin,06SA7eIdUfUTwUMQOttCg6,2016-01-19,0,60000,165.44117647058823,0.001652578743499,0.2281794868412282,1.0,0.0,1.0,-21.190994262695312,0.1010413244366645,0.2359773905949962,0,1,7
This Keeps the Devil Eye Away,Angry Indian Goddesses (Pan Nalin's Original Motion Picture Soundtrack),Cyril Morin,4o3vrKLw0bLbIGoSkm7nVK,2016-01-19,0,60000,95.33898305084746,0.0012546582729199,0.0712208454608069,1.0,0.0,1.0,-25.017066955566406,0.0737375020980835,0.1925963800708807,9,1,7
Where's Jo?,Angry Indian Goddesses (Pan Nalin's Original Motion Picture Soundtrack),Cyril Morin,3PG5A12sV5iyvs72GUATcG,2016-01-19,0,60000,98.6842105263158,0.0011416434293539,0.0668509626066477,1.0,0.0,1.0,-20.338069915771484,0.0769874528050422,0.1177263045260024,2,1,7
An Unforgivable Crime,Angry Indian Goddesses (Pan Nalin's Original Motion Picture Soundtrack),Cyril Morin,4qXfB2shfRyvNWynehr5gP,2016-01-19,0,60000,51.60550458715596,0.0041169548116481,0.0685806898218094,0.249392420053482,0.0,1.0,-40.52168655395508,0.051668394356966,0.1460383079296832,2,1,7
Freida and Nargis,Angry Indian Goddesses (Pan Nalin's Original Motion Picture Soundtrack),Cyril Morin,3Stz5liaOWHN4xMNt0OeXb,2016-01-19,1,60000,200.8928571428572,0.0013512413996832,0.0875803502988357,0.4004864394664764,0.0,1.0,-29.902305603027344,0.1103800609707832,0.2780383378230629,6,0,7
Maya's Drawings,Angry Indian Goddesses (Pan Nalin's Original Motion Picture Soundtrack),Cyril Morin,5IvB5NVd24kntPE3ElVJ1X,2016-01-19,0,60000,106.13207547169812,0.0017139891633802,0.1271115169803146,0.3498390018939972,0.0367850698530674,1.0,-32.16728591918945,0.0970489308238029,0.4181090956004977,11,1,7
Born as Girls,Angry Indian Goddesses (Pan Nalin's Original Motion Picture Soundtrack),Cyril Morin,0RBNZPziBD9EcnGrIGqdSO,2016-01-19,0,60000,152.02702702702703,0.0020631618864531,0.1809769409049502,0.5542784333229065,0.0691386759281158,1.0,-28.75926971435547,0.0954847708344459,0.3250412987232616,9,1,7
Emotional,Angry Indian Goddesses (Pan Nalin's Original Motion Picture Soundtrack),Cyril Morin,0MjHSb1XKEw7leWUCFUQV2,2016-01-19,0,60000,100.44642857142856,0.001841241847579,0.1216793229814699,0.8439070582389832,0.0275224093347787,1.0,-25.409143447875977,0.1077542081475257,0.1082917139603081,2,1,7
Shattering Dreams,Angry Indian Goddesses (Pan Nalin's Original Motion Picture Soundtrack),Cyril Morin,2nw1LjQzc3MPYBWidBho4F,2016-01-19,0,60000,92.21311475409836,0.0025284971359168,0.0619590371433967,0.6181862950325012,0.0036875079385936,1.0,-26.39945411682129,0.0904508456587791,0.10398540137874,0,1,7
Consumed by Vengeance,Angry Indian Goddesses (Pan Nalin's Original Motion Picture Soundtrack),Cyril Morin,3ZJDO8HdD90KUqNsA3LYdA,2016-01-19,0,60000,100.44642857142856,0.0013175025454707,0.0318341843394507,1.0,0.0,1.0,-16.669851303100586,0.0346687659621238,0.1415380201334683,2,1,7
He Is Not Right,Angry Indian Goddesses (Pan Nalin's Original Motion Picture Soundtrack),Cyril Morin,2LlofcmrTg95jpbmp5AzDu,2016-01-19,0,60000,108.17307692307692,0.0025535732313189,0.0871351169514308,0.411280870437622,0.0,1.0,-30.42632484436035,0.1091389507055282,0.0787844158069763,2,1,7
Coming Out of the Closet,Angry Indian Goddesses (Pan Nalin's Original Motion Picture Soundtrack),Cyril Morin,3vOOHrLDKxi28HMQxZuEWS,2016-01-19,0,60000,119.6808510638298,0.0014681783519591,0.4629884374722271,0.1754830330610275,0.0069924527779221,1.0,-38.444610595703125,0.0967513024806976,0.3165832471933071,2,1,7
The Same Five Guys,Angry Indian Goddesses (Pan Nalin's Original Motion Picture Soundtrack),Cyril Morin,5mVQmpyTBnfj25Ft0nOQmX,2016-01-19,0,60000,98.6842105263158,0.0013597574364665,0.2544578012519996,1.0,0.0,1.0,-19.95008850097656,0.04579708725214,0.328823278351104,1,0,7
Girls in Goa,Angry Indian Goddesses (Pan Nalin's Original Motion Picture Soundtrack),Cyril Morin,4B0HB91bpbsBqho8y88lgF,2016-01-19,0,60000,102.27272727272728,0.0013907587743528,0.5030064967616867,0.8262364268302917,0.2139242440462112,1.0,-25.28534889221192,0.0909488350152969,0.3935937482351296,7,1,7
Tung Tung Baje,Singh Is Bliing (Original Motion Picture Soundtrack),"Nooran Sisters, Diljit Dosanjh",6RXMxPuEka96UkvVI5ROR1,2018-09-26,39,60000,102.27272727272728,0.0011506352998289,0.2912576826619711,1.0,0.0,1.0,-19.34688186645508,0.0921473056077957,0.2385737020416669,3,0,7
Singh & Kaur,Singh Is Bliing (Original Motion Picture Soundtrack),"Raftaar, Nindy Kaur, Manj Musik",6UwRImPdwR4zpqvBIznO4G,2018-09-26,33,60000,130.8139534883721,0.0010903965023526,0.4295156555501244,1.0,0.0,1.0,-17.655187606811523,0.0927332714200019,0.3807685840144066,3,0,7
Cinema Dekhe Mamma,Singh Is Bliing (Original Motion Picture Soundtrack),"Ritu Pathak, Shaan, Wajid",0JgBUkr6U6lVkeAz0Me29N,2018-09-26,33,60000,117.1875,0.00133641269951,0.321439382998578,1.0,0.0232805907726287,1.0,-15.910460472106934,0.106047123670578,0.3620050651922463,9,1,7
Mahi Aaja,Singh Is Bliing (Original Motion Picture Soundtrack),"Sasha, Manj Musik",0TcYJSGvCSZuM9t6T0QStW,2018-09-26,46,60000,130.8139534883721,0.0011488080647716,0.2732344111046925,1.0,0.0,1.0,-11.160584449768066,0.0774018168449401,0.3854054338175201,0,1,7
Dil Kare Chu Che,Singh Is Bliing (Original Motion Picture Soundtrack),"Kumaar, Apeksha Dandekar, Meet Bros., Labh Janjua",62ilt9hqtZapTqD0Wbm2cl,2018-09-26,38,60000,85.22727272727273,0.0010772464261596,0.2972409939621845,1.0,0.0336931869387626,1.0,-15.351304054260254,0.1050331518054008,0.3461016719486898,2,1,7
Mahi Aaja - Unplugged,Singh Is Bliing (Original Motion Picture Soundtrack),"Arijit Singh, Manj Musik",67kncjHVEBrYg6iVuqaS5W,2018-09-26,49,60000,110.29411764705884,0.0011479240333336,0.1600644260464806,1.0,0.0068327561020851,1.0,-19.36953926086425,0.1008132398128509,0.1996727618649254,3,0,7
Singh & Kaur - Dholi Deep Remix,Singh Is Bliing (Original Motion Picture Soundtrack),"Nindy Kaur, Raftaar, Manj Musik, Dholi Deep",3Ihqc5pkf9Gjmj9paDlGnj,2018-09-26,19,60000,127.8409090909091,0.0007471450326301,0.388568507959696,1.0,0.0,1.0,-15.184125900268556,0.0891613587737083,0.3490731293876194,3,0,7
Mahi Aaja - Remix,Singh Is Bliing (Original Motion Picture Soundtrack),"Manj Musik, Sasha",5hnbytwoKVInbpozrCUotQ,2018-09-26,25,60000,130.8139534883721,0.0011488080647716,0.2732344111046925,1.0,0.0,1.0,-11.160584449768066,0.0774018168449401,0.3854054338175201,0,1,7
Mahi Aaja - Solo Mix,Singh Is Bliing (Original Motion Picture Soundtrack),Arijit Singh,6NqVOpm171wGFRrGtzBdiT,2018-09-26,22,60000,110.29411764705884,0.0010033902770896,0.2418146496178457,1.0,0.0,1.0,-13.974554061889648,0.097332626581192,0.2548469424366411,3,0,7
