Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Striker,08-09-2023,Tamil,Justin Vijay,Vidhya Pradeep,V T Bharathi,A para-psychology student Joshi and a Youtuber Priya tries to escape from the ghost of Rajendran by using a Ouija board.,9,0.2645
Raakadhan,21-07-2023,Tamil,Vamsi Krishna,Gayatri Rema,A. Praveen Kumar,"A Police Officer Named Ajmal is Assigned to a Double Murder Case at a Modeling Spa Center. Arjun and Austin Were Murdered Victims in This Case. Alex is a Character Who Surrenders as Guilty in This Case. During the Investigation Ajmal Discovers More Informations About the Politics of Modeling and Also Where the Murder Case is Portrayed Entirely by the Modeling Network. This Story Strongly Conveys ""Cultural Degradation in This Society is Not Only for Women but Also for Men"". The Story is Narrated From Two Various Perspectives.  Raakadhan Means a Demon. And Also Raa Means Night and Kadhan Means a Man. Thereby It Includes Another Meaning Like Nocturnal Male",0,0.1965
N4,24-03-2023,Tamil,Michael Thangadurai,Pragya Nagra,Guna Balasubramanian,The lives of different sets of people residing in Kasimedu change irreversibly overnight after an unforeseen incident. What happens next and how does karma play a major role in their lives?,9,0.4412
Burqa,07-04-2023,Tamil,Kalaiyarasan,Mirnaa,R Sivatmikha,"Najma struggles with grief and confinement during her 'iddah after her husband's sudden death, until an encounter with a dying man named Surya leads to a powerful moment of self-discovery and liberation. The conversation between Surya and Najma, forms an emotional journey of finding hope and breaking the barriers.",4.5,0.3071
Thudikkum Karangal,08-09-2023,Tamil,Vimal,Misha Narang,Raghav Prasad,,4.5,0.3049
Bakasuran,17-02-2023,Tamil,Selvaraghavan,Devadarshini,Sam C S,A street performer is on a killing spree and a retired army man turned YouTuber tracks an online sex racket parallely. How do their lives connect and what is the street performer really seeking?,4.6,0.3574
Sathiya Sothanai,21-07-2023,Tamil,Premji Amaran,Swayam Siddha,Deepan Chakravarthy,"Pradeep, a gullible simpleton who spots a dead body in a remote location and decides to hand over the person’s gold chain and mobile to the cops. This noble gesture lands him in trouble and it’s up to him to save himself from facing the repercussions.",7,0.3076
Kulasami,05-05-2023,Tamil,Vimal,Tanya Hope,V. M. Mahalingam,"Soora Sangu, an auto-rickshaw driver, struggling to cope with post a personal loss, decides to fight against the social evils that exploit women sexually.",7,0.351
Paayum Oli Nee Yenakku,23-06-2023,Tamil,Vikram Prabhu,Vani Bhojan,Mahati Swara Sagar,A man with partial blindness embarks on a journey to solve the mystery behind his father's death and uncovers a sinister political conspiracy.,5.2,0.3652
Moondram Manithan,29-12-2023,Tamil,K. Bhagyaraj,Sonia Agarwal,Venu Shankar,Moondram Manithan is a Tamil movie starring K. Bhagyaraj and Sonia Agarwal in the lead.,0,0.2819
Saandrithazh,04-08-2023,Tamil,Harikumar,Ashika Ashokan,Baiju Jacob,"Karuvarai, being a prime example for an utopian village which has no crimes,  people are taught  self-discipline as a way of life,and honesty and hard work is valued. The villagers even shun a  prestigious award for the model village, but don't want  the local politicians to interfere in their way of functioning, which earns wrath of politicians.",0,0.2633
Baba Black Sheep,14-07-2023,Tamil,Vignesh,Ammu Abhirami,Santhosh Dhayanidhi,"Two rival school gangs come under the same management and are forced to co-exist, leading to several changes in their lives. As things progress, the students not only become close to each other but also teach the value of life, literally.",7,0.3658
Ripupbury,14-04-2023,Tamil,Mahendran,Arati Podi,Diwacara Thiyagarajan,"Sathyaraj falls in love with Kayal, from different caste than his and becomes target of a caste fanatic ghost. Sathyaraj with his two friends encounter the ghost and are tasked with trapping it using a monkey toy imbued with the spirit of a dead police dog.",0,0.7145
Locker,24-11-2023,Tamil,Nivas Adithan,Niranjani Ashokan,Vykunth Srinivasan,"Jana Kathir and Venkat Are Friends. They Earn Money by Deceiving People in the Town. Chakravarthy is S a Very Big Businessman. Jana Falls in Love With a Girl Named Pooja. The Story is About the Change in Jana Kathir and Venkat's Life After Pooja Arrives, What is the Relationship Between Jana Pooja and Chakravarthy.",0,0.1814
Ellam Mela Irukuruvan Paathuppan,26-03-2023,Tamil,Aari Arjuna,Shaashvi Bala,Karthik Acharya,Life of a man changes drastically when he happens to get a powerful device created by the aliens. To take back their creation aliens visit the earth and both of them battle it out.,0,0.2931
Sila Nodigalil,24-11-2023,Tamil,Richard Rishi,Punnagai Poo Gheetha,Masala Coffee,"What happens when your fate is messed up and you are trapped in your past?  When a married cosmetic surgeon Raj Varadhan from London falls in love with his model girlfriend Maya Pillai who accidentally dies due to drug overdose, his life takes him on an unexpected ride! Will he be able to hide his secrets from his wife Medha?",6,0.206
Web,04-08-2023,Tamil,Natarajan Subramaniam,Shilpa Manjunath,Karthik Raja,"After a drunk driving accident, Abinaya, Mahashree, and Nisha wake up chained in a room by Veera, who is seeking revenge for his sister's death. Will they escape or face their fate?",7,0.2331
Naadu,01-12-2023,Tamil,Tharshan Thiyagarajah,Mahima Nambiar,C. Sathya,An urban educated doctor who is transferred to a village in the hopes of mitigating the frequent illness and illness and disease spread in the rural area and her efforts to get adjusted to the ways of villagers.,0,0.2652
The Great Indian Kitchen,03-02-2023,Tamil,Rahul Ravindran,Aishwarya Rajesh,Jerry Silvester Vincent,"Post her marriage, a woman tries to fit into the conventional mould that society has prescribed for married women. But somewhere along the way, she starts feeling that this is not the life she wants.",7.333,0.3171
Priyamudan Priya,04-08-2023,Tamil,Ashok Kumar Balakrishnan,Leesha Eclairs,Srikanth Deva,"Priya, a beloved radio jockey, is set to marry and leave town after her final program. However, an obsessed fan takes her sister and nieces hostage, demanding she only hosts the show for him. To protect her family and keep her show going, Priya must navigate a perilous struggle against the psycho's twisted game.",0,0.2713
Echo,21-07-2023,Tamil,Srikanth,Vidhya Pradeep,Naren Balakumar,"Prakash's troubled marriage is plagued by a paranormal presence. Seeking help from a black magician, he uncovers a dark family secret. Things get interesting when the spirit's true identity and resolution unravels.",0,0.2674
Kazhuvethi Moorkkan,26-05-2023,Tamil,Arulnithi,Dushara Vijayan,D. Imman,Moorkkasaamy and Bhoominathan are divided by caste yet bound together by a friendship originated during their school days. Havoc reigns when Moorkkan’s father is attacked and all clues direct to Bhoomi being the perpetrator and the circumstances put the lives of two friends in a turmoil.,7,0.5685
Sync,21-07-2023,Tamil,Kishen Das,Monica Chinnakotla,Abhijith Ramaswami,A group of friends connecting on a video call are haunted by the spirit of the girl they hit-and-run on their way back from a road trip.,7,0.162
Nandhi Varman,29-12-2023,Tamil,Suresh Ravi,Asha Gowda,Jerard Felix,"A team from the Madras University arrive at a village to excavate Aanumantheeshwarar temple belongs to Pallava monarch Nandivarman's era, is believed to be buried under the soil. Once the excavation starts, supernatural activities and multiple terrifying incidents take place one after the other.",0,0.2918
Noodles,08-09-2023,Tamil,Harish Uthaman,Sheela Rajkumar,Robert Sargunam,"Harish and Sheela as a couple, who get into a small tiff with the local inspector. When the fight gets out of hand, they are forced to deal with Madhan, who is enquiring Police officer in the case.",5.5,0.2243
Bommai,16-06-2023,Tamil,S. J. Suryah,Priya Bhavani Shankar,Yuvan Shankar Raja,"Raj Kumar, a painter in a mannequin factory with troubled past, falls in love with a mannequin reminds him of his high-school sweetheart Nandini and imagines it to be real. But things get messy when the factory owner exports it to a showroom.",3,0.1997
Racer,07-04-2023,Tamil,Arumugam Bala,Lavanya Anbazhagan,Barath,"Ashwin, A middle-class youngster who is passionate about bikes tries to pursue professional racing against all odds and challenges.",0,0.2441
Margazhi Thingal,05-10-2023,Tamil,Bharathiraja,Rakshana,Ilaiyaraaja,"A young school girl with a doting grandpa falls in love with her classmate, to much apprehension from her grandfather. Intra-caste complexities soon begin to haunt the family.",0,0.311
Thuritham,02-06-2023,Tamil,Balasaravanan,Eden Kuriakose,Naresh,"Maari, a cab driver falls in love with his regular passenger, Vanathi, who does not reciprocates. Maari accepts the fate and ready to move on, but circumstance offers Maari a chance to accompany Vaanathi on a bike journey to drop her at her native place, the duo takes the thrilling and hazardous bike-trip.",0,0.1831
Ulagammai,22-09-2023,Tamil,G. Marimuthu,Gouri G Kishan,Ilaiyaraaja,"Based on Oru Kottukku Veliye, a popular novel by Tamil writer Su. Samuthiram",0,0.1906
Maruthi Nagar Police Station,19-05-2023,Tamil,Aarav Kizar,Varalaxmi Sarathkumar,Manikanth Kadri,A group of four youngsters band together to eliminate a police officer and a notorious gangster who are responsible for the death of their friend. But they are left baffled when someone else does the job for them.,4.5,0.2608
Thalaikkavasamum 4 Nanbargalum,07-04-2023,Tamil,Ananth Nag,Swetha Dorathy,R. S. Rajprathap,"Four friends are orphaned in a dump in Chennai as children. They take shelter, grow up and look for a job. The money they earn funds the children's education and the elderly's medical expenses. Can they do more?",0,0.3139
Moothakudi,03-11-2023,Tamil,Tarun Gopi,Anvisha,J.R. Muruganandham,Villagers protest against the opening of a liquor shop in Moothakudi since alcohol claimed many lives in the 1970s. Will the liquor shop open or will Moothakudi remain a dry village?,0,0.2957
Chaitra,17-11-2023,Tamil,Avitej,Yashika Anand,Prabakaran Meiyappan,"Chaitra, Kathir’s mentally unstable housewife, tries to commit suicide and disappears under mysterious circumstances. Detective Divya takes the case and resolves to find out the mysteries around Chaitra and her disappearance.",0,0.2584
Theerkadarishi,05-05-2023,Tamil,Ajmal Ameer,Poornima Bhagyaraj,Guna Balasubramanian,A stranger keeps calling the police control room to hint about various crimes and accidents that are about to occur in the near future. Can the police department stop an accident based on his information and also find out who their mysterious informer actually is?,6,0.2983
Mathimaran,29-12-2023,Tamil,M. S. Bhaskar,Ivana,Karthik Raja,"A movie that describes dwarfism with thrill and twists. The film explores themes of love, resilience, and mystery",8,0.2436
Naan Kadavul Illai,03-02-2023,Tamil,Samuthirakani,Iniya,Siddharth Vipin,"Uma, A little orphan girl writes a letter to God requesting new clothes, Mr. Jothilingam, a businessman, who receives the letter by chance and fulfills her request. When Uma again writes a letter to God to save her family from evil. Will God grant her request?",0,0.2248
Va Varalam Va,01-12-2023,Tamil,Redin Kingsley,Mahana Sanjeevi,Deva,"To live a luxury life hero and his friend Kidnap 40 Innocent Children,Will they succeed in leading a wealthy life or not is the content",0,0.1681
Jigiri Dosthu,22-12-2023,Tamil,Shariq Hassan,Ammu Abhirami,Ashwin Vinayagamoorthy,"Three Best Friends From Childhood - Vicky, Rishi and Loki. Vicky Aspires to Become a Scientist, Rishi Aspires to Become an Actor Whereas Loki Aspires to Just Enjoy Life and How Off in Front of His College Friends.  The Story Happens in One Day, the Day of Vicky's Birthday. On This Day, the Trio Plan to Go for an Outing to Mahabalipuram. En-route, They Witness a Girl Being Kidnapped by a Terrifying Gangster in a Running Car. Seeing the Kidnap, Rishi and Vicky Take a Vow to Save the Girl,  to Which Loki Doesn't Show Much Interest. How They Save the Girl From the Gangster Using Vicky's Technology Called  Terrorist Tracker Forms the Rest of the Story",0,0.1624
Angaaragan,08-09-2023,Tamil,Sreepathy K A,Niya Sankranthil,KU. Karthik,This film is about mysterious events that unfold in a forest resort during a twelve-hour investigation in a non-linear play. The story revolves around a police officer who makes an unexpected visit to the resort. The investigation also opens up multiple hidden secrets of paranormal activities related to a late-Queen who was the first owner of this estate in which the resort is located. The investigation leads to invoking of further issues in the resort and what happens next is how the play is designed in the film,7,0.1631
Bell,09-06-2023,Tamil,Guru Somasundaram,Swetha Dorathy,Robert,"A blind man, who is also the descendant of an ancient saint, tries to safeguard the medicinal secrets of nature from a greedy-yet-influential physician. To what extent will he go to protect it?",0,0.2229
Kudimahaan,17-03-2023,Tamil,Suresh Chakravarthy,Chandhini Tamilarasan,Tanuj Menon,A middle-class man's life takes a turn when he faces issues related to drinking. Can his friends help him deal with his issues and get back to normal?,7,0.1472
En 6 Vaathiyaar Kaalpanthatta Kuzhu,15-09-2023,Tamil,Ganja Karuppu,Ayraa,AJ Alimirzaq,Vathiyar raises his voice against the authorities to change the fate of a good person but ends up sacrificing his life for their future welfare.,0,0.1632
Bumper,07-07-2023,Tamil,Vetri,Shivani Narayanan,Govindh Vasantha,"Pulipandi and friends, wanted by police, escape to Sabarimala. Pulipandi buys lottery, loses it. Lottery is found, wins 10 crores. Will Pulipandi get the prize? Action-packed rollercoaster unfolds.",10,0.3687
D3,17-03-2023,Tamil,Prajin Padmanabhan,Vidhya Pradeep,Sreejith Edavana,"Vikram, an inspector from Kutralam, stumbles upon a string of bizarre accidents that all seem to follow a strange pattern. But as he digs deeper, he uncovers a medical crime that sends shockwaves through the place.",0,0.1643
Black 'n' White,14-05-2023,Tamil,Karthik Raj,Arthika,Guna Balasubramanian,"Set during the pandemic, The lives of Rishi and Ritu, two siblings who live happily with their parents,take a tragic turn when they lose their parents to COVID as well as their house due to debt. Despite their honest efforts to recover their home, they face several struggles.",0,0.0943
Parundhaaguthu Oor kuruvi,24-03-2023,Tamil,Nishanth Russo,Gayathri Iyer,Ranjith Unni,"A small-time criminal is caught up in a situation where he has to save a celebrity actresses' husband, whose life is in danger. But it is not as simple as he thinks.",8,0.2399
Bommai Nayagi,03-02-2023,Tamil,Yogi Babu,Baby Srimathi,Sundaramurthy K. S.,"Velu, who works in a tea shop, fights for justice for his 9-year-old daughter, who has been subjected to sexual assault by two influential upper-caste men during a festive season.. However, when he realizes that people he trusts wanted to cover this up, he decides to fight for justice with the help of his Marxist-leaning friends.",5,0.5324
Demon,22-09-2023,Tamil,Sachin Mani,Abarnathi,Ronnie Raphael,"Vignesh Shivan, working on his debut directorial venture, unknowingly moves to a haunted apartment, becomes sleep deprived and depressed due to nightmares and paranormal happenings. When all his efforts to solve the issue fails, Vicky tries to get to the bottom of it to find out about the house, comes to know many shocking facts.",0,0.1825
Theedhum Soodhum Endhan Mugavari,15-12-2023,Tamil,Avinash,Kavita Radheshyam,Pranav Giridharan,Shiva Loving Jessy Sincerely. But Jessy’s Father Lawrence Wants to Separate Shiva and Jessy With His Power and Influence. Shiva Plan to Get Money From Lawrence. He Joins Hands With Umar (a Rude Criminal). Umar Had a Plan to Take the Money From Shiva. In Between Them Jessy Becomes a Doll. Shiva’s Plan Has Been Collapsed Because of Police and Umar. What Happened to Jessy. How Shiva Survived From Umar and Lawrence Will Be the Story Line.,0,0.1105
Meippada Sei,27-01-2023,Tamil,Raj Kapoor,Madhunika Rajalakashmi,Bharani,"Four ignorant boys were surviving their life with the support of parents in Tanjore village, one of them (Muthupandi) falling in love, thereby, opposition occurring, cause of lower & upper casting and racism, then how he got marry with his girlfriend moreover, to escaping from their parents, the couple has decided to moved towards Chennai along with friends of muthupandi, After arrival at Chennai before start-up of their life over there, unfortunately, they found the injured hand of the someone’s body in dead condition at the back side of their residence, scared and reported to the nearby police station, accordingly, they got assaulted by concerned local gangster. The Meippada Sei Climax would be illustrated: Whether the criminal has been punished by Indian law? Or Ignorant / village people? And how are they rejoining their families? The movie will be a family entertainer and contains the 4 fights & 4 songs, moreover with the message of sexual harassment/ abuse for society.",0,0.1002
Sooragan,01-12-2023,Tamil,Pandiarajan,Subiksha,Achu Rajamani,"Egan, a Suspended Police Officer With a Disorder, Investigates the Deaths of Dhivya and Others. In a Pursuit for Justice, He Discovers a Criminal Network Involving Vips. Egan Faces Dangerous Criminals, a Kidnapping, and a Deadly Showdown, Ultimately Redeeming Himself.",0,0.1315
Kuttram Purinthal,24-02-2023,Tamil,M. S. Bhaskar,Abhinaya,KS Manoj,"After a family is killed by mysterious individuals, a man driven by mental anguish takes justice into his own hands. He aims to punish the killers and those who caused them to escape the law.",0,0.1173
Annapoorni,01-12-2023,Tamil,Hari Krishnan,Losliya Mariyanesan,Govindh Vasantha,,4,0.1116
Aima,22-09-2023,Tamil,Akhil Prabhakar,Elvin Juliet,KR Rahul,"Strangers Adam and Mariyam get kidnapped during their respective suicide attempts and locked together in a haunted bungalow in the forest. When the Kidnapper poisons them and provides the antidote along with a chance to solve the mystery, the two work towards it.",0,0.0833
Akku,13-10-2023,Tamil,Prajin Padmanabhan,Gayatri Rema,Sathish Selvam,A Sequence of Murder is taking Place surrounding Hero and most importantly the victims are all close to him. Hero is searching the Culprit & Police Inspector also does the same since its his duty. At one point Police focus shift towards the Hero since situation makes Cop to suspect the Hero. Hero argues with Police Inspector and escaped to find the real Culprit. Cop chases Hero & Hero Chases unknown Culprit . We will find out the Twist in Silver Screen whether Cop Catches Hero or Hero identified the Real Culprit.,0,0.1157
Vizhithelu,03-03-2023,Tamil,Ashok Kumar Balakrishnan,Gayatri Rema,Nallathambi,Crime Investigation Officer Sivakumaran and his team investigate the 5 Suicide cases in a day due to Online gambling scams at the Sivagangai district. Siva and his team track down the Scammers with the help of  an investigative reporter.,0,0.2137
Om Vellimalai,24-02-2023,Tamil,Supergood Subramani,Anju Krishna Ashok,N. R. Raghunanthan,"A traditional medicine practitioner, ridiculed for his treatment methods, attempts at finding cure for a dreadful epidemic.",0,0.0524
