Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Thanga Radham,16-06-2017,Tamil,Vettri,Adithi,Tony Britto,"Selva, a tempo driver, delivers vegetables to a competitive market where time is of the essence. However, things get complicated when he falls in love with his business rival Parama's sister.",7,0.2299
Konjam Konjam,22-09-2017,Tamil,Gokul Krishnan,Priya Mohan,Vallavan,"Gokul Krishnan to keep his family members happy and even to earn money, the guy starts his life at the place of Kerala border with the help of Appu Kutty. There, Gokul falls in love with Divya , but her stepmother against to their love. Parallel, Gokul’s sister Priya Mohan, who gets injured in the ear drum while using mobile when it was charged up. Now, continually Gokul’s family faces a lot trouble. On all these issues, how Gokul comes out and starts to lead a happy life is the balance script.",0,0.2426
Thiri,14-07-2017,Tamil,Ashwin Kakumanu,Swathi Reddy,Ajeesh,"An engineering graduate with a loving family and a caring lover, decides to go against a vindictive politician and his son who threaten to hurt his loved ones.",5,0.2309
Valladesam,22-09-2017,Tamil,Kumud Pant,Anu Hasan,L. V. Muthukumaraswamy,A woman is shot at and her daughter kidnapped by an international gang of arms dealer. Who is this woman and how does she fight back to save her daughter — and her nation?,8.5,0.2629
Ulkuthu,29-12-2017,Tamil,Dinesh Ravi,Nandita Swetha,Justin Prabhakaran,A stranger comes to a coastal village and gets into a tiff with the local gangster and his son.,6,0.176
Enga Amma Rani,05-05-2017,Tamil,Namo Narayanan,Sai Dhanshika,Ilaiyaraaja,"When one of her daughters dies and the second one is diagnosed with the same illness, single mom in Malaysia takes her to a hill station, where the girl starts behaving mysteriously.",4,0.1616
Ka..Ka..Ka.. Aabathin Arikuri,18-08-2017,Tamil,Ashok Kumar Balakrishnan,Megashree,Amrit,Ka..Ka..Ka.. Aabathin Arikuri is a Tamil movie starring Nassar and Yogi Babu in prominent roles. It is an horror drama directed by Manon M.,0,0.2495
Ilai,21-04-2017,Tamil,Vee Jenish,Swathy Narayanan,Vishnu Deva,A school girl in a village that doesn’t believe in women empowerment faces innumerable hurdles on the day of her final exam.,5,0.1398
Maama Machan,03-08-2017,Tamil,P. Jegan,R. Nithyashree,Mansheer Singh,The story is about two sneaky guys who call themselves Maama Machan.,0,0.1391
Love Guru,20-12-2017,Tamil,R. Parthiban,Sanchita Shetty,S. N. Arunagiri,"Love Guru is an upcoming Indian Tamil film directed by Puthuraja, starring Saravanan and Sanchita Shetty. The film also stars Pasupathy, M. S. Bhaskar and Kalabhavan Mani in pivotal roles. The film, which is based on a real life incident, was shooting its final scenes as of November 2015.",0,0.2147
Oru Mugathirai,17-03-2017,Tamil,Rahman,Meera Krishnan,Premkumar Sivaperuman,A psychiatric doctor is infatuated with a psychology student and turns into a psychopath!,0,0.1798
Attu,31-03-2017,Tamil,Rishi Rithvik,Archana Ravi,Bobo Shashi,"A romantic action film directed by Rathan Linga, starring Archana Ravi and Rishi Rithvik in the lead roles.",0,0.2673
Pichuvakaththi,22-09-2017,Tamil,Inigo Prabhakaran,Sri Priyanka,N. R. Raghunanthan,"The lives of three friends, who get booked in a petty offense, turn topsy-turvy when they engage in illegal acts to overcome the hurdles they face.",0,0.2
Adhagappattathu Magajanangalay,30-06-2017,Tamil,Umapathy Ramaiah,Reshma Rathore,D. Imman,"Son of a tabla player loses his guitar while he goes to help his friend, a security guard. A burglary attempt takes place and he is worried that he will be caught since the guitar contains his contact details. The movie is about how the hero along with his friend tries to retrieve the guitar.",10,0.2212
143,26-12-2017,Tamil,Vijayakumar,Priyanka Sharma,Vijay Bhaskar Grandhala,"A carefree youngster moves to city for a better living upon his father's advice. There, he tries to win a girl's love in various ways. Will he succeed?",5,0.2114
Peechaankai,16-06-2017,Tamil,R. S. Karthik,Anjali Rao,Balamurali Balu,"S. Muthu (aka Smoothu) , who is a pickpocket expert, meets with an accident and after that incident, he starts to suffer from a disease, alien hand syndrome, which means that his left hand wouldn't be under his control. Now, what problems this syndrome creates and how does it bring about a change in Smuthu's life?",5.4,0.131
Tube Light,02-06-2017,Tamil,Pandiarajan,Adithi,Indra,"Following an accident, a young man starts suffering from an unusual disorder — he starts hearing things only after a delay! Can this ‘tubelight’ succeed in his romance?",6,0.1821
Aasaan,30-11-2017,Tamil,Hari Dhass,Pushpa Narayan,Hari Maaran,"Professor Madhusoodhanan is an applied Mathematics professor whose weapon is his intelligence. With nothing to lose except his daughter, Madhusoodhanan must win the fight to keep his daughter safe.",0,0.0659
Jhangri,09-11-2017,Tamil,Vicran Elanggoven,Agalyah Maniam,Ztish,The journey of Vikran trying to win the heart of Jaanu whom he was supposed to get arranged marriage with but got rejected due to an unexplained reason. When he got to know the reason behind the rejection the story takes a sharp right turn from being romantic comedy to a suspense action movie.,0,0.1016
Imai,22-12-2017,Tamil,Sarish,Atchaya Priya,Mikku Kaavil,Imai is based on the love story of a ruffian and an intelligent girl.,0,0.0941
Yendha Nerathilum,07-07-2017,Tamil,Ramakrishnan,Leema Babu,Murali,,6.7,0.0389
Kanna Pinna,17-03-2017,Tamil,Thiya Nair,Anjali Rao,Roshan Sethuraman,"It is about a boy from Trichy who is bent upon marrying a beautiful girl. His friends say that he can find attractive girls only in Chennai — and hence he sets out in search of someone! The experiences he undergoes narrated in a hilarious way forms the rest of the movie. It starts with a director, cameraman, and music composer who go in search of a script, after finding a producer.",0,0.0361
