Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Housefull,30-04-2010,Hindi,Akshay Kumar,Deepika Padukone,Loy Mendonsa,"Believing himself to be a jinx and bringing bad luck upon himself and others, a man attempts to find true love, but ends up in very complicated relationships.",5.7,1.839
Golmaal 3,05-11-2010,Hindi,Ajay Devgn,Kareena Kapoor Khan,Pritam Chakraborty,"Golmaal 3 highlights the story of hatred between two bunch of siblings within a family. The family that eats together prays together, lives together, and can't stand each other.",5.4,1.5756
Tees Maar Khan,24-12-2010,Hindi,Akshay Kumar,Katrina Kaif,Vishal Dadlani,A con artist poses as a film director in a village with the intention of executing a caper with the unwitting help of the villagers.,3.7,1.5476
Anjaana Anjaani,24-09-2010,Hindi,Ranbir Kapoor,Priyanka Chopra Jonas,Vishal Dadlani,"Akash and Kiara are trying to find luck in their life after several failed attempts to be successful in their careers and in love. Fed up, they both decide to commit suicide by jumping off a bridge. However, both land up on the same bridge at the same time.",6,1.5651
Dulha Mil Gaya,08-01-2010,Hindi,Fardeen Khan,Sushmita Sen,Lalit Pandit,"A man, the heir to an empire, believes that marriage will ruin a man's life. Unfortunately, the only way for him to inherit his father's wealth, is to get married.",5.5,1.3717
Road to Sangam,29-01-2010,Hindi,Paresh Rawal,Swati Chitnis,Vinay Mishra,"Hasmat, a devout Muslim, is asked to repair a vehicle that transported the ashes of Mahatma Gandhi. However, the situation soon complicates when his community is shaken by violence.",7,1.1266
Do Dooni Chaar,08-10-2010,Hindi,Rishi Kapoor,Neetu Singh,Manmeet Singh,A middle-class father in India struggles through a series of unexpected events for upholding respect and smiles.,6.7,0.9037
Once Upon a Time in Mumbaai,30-07-2010,Hindi,Ajay Devgn,Kangana Ranaut,Pritam Chakraborty,"A tale of two gangsters from the eras of past and present, whose lives enter parallel paths as they struggle to survive within Bombay's criminal underworld.",6.6,1.1918
Paathshaala,16-04-2010,Hindi,Shahid Kapoor,Ayesha Takia,Hanif Shaikh,A new English school teacher ends up leading both teachers and students to revolt against the school management.,4.9,1.3306
Rann,29-01-2010,Hindi,Amitabh Bachchan,Gul Panag,Tutul,The revered chief of a news agency tries to maintain journalistic integrity as his bureau and a rival agency vie for viewers following a terrorist attack.,6.5,1.0568
Atithi Tum Kab Jaoge?,26-02-2010,Hindi,Ajay Devgn,Konkona Sen Sharma,Amit Mishra,The story of a happily married couple living in Mumbai whose lives take an interesting turn when a distant relative turns up unannounced at their doorstep from a far off village.,6.2,1.1009
Ishqiya,29-01-2010,Hindi,Naseeruddin Shah,Vidya Balan,Vishal Bhardwaj,"While on the run from goons, a man and his nephew fall for a kidnapper's seductive widow.",6.4,0.9914
Dhobi Ghat,21-01-2010,Hindi,Prateik Babbar,Monica Dogra,Salil Choudhury,Arun is a reclusive and lonely modern art painter. Shai is an American banker who is on a visit to Mumbai. Munna is a washerboy also living near Arun and Yasmin. The movie is about these four characters from different class of society and how the lives of four characters are intertwined.,6.5,1.2412
Striker,05-02-2010,Hindi,Siddharth,Vidya Malvade,Blaaze,"Amidst strictly enforced curfew by Bombay Police during December 1992 following Hindu-Muslim riots, Suryakant - one of four siblings from Malad's Malvani slums, heads home.",6.7,1.2809
No Problem,10-12-2010,Hindi,Sanjay Dutt,Sushmita Sen,Pritam Chakraborty,"Two friends, who are crooks, rob a bank and the bank manager is accused of being an accomplice. The manager sets out to prove his innocence and bust the duo.",4.3,1.0277
Badmaash Company,07-05-2010,Hindi,Shahid Kapoor,Anushka Sharma,Pritam Chakraborty,Four young friends decide to work together when one of them comes up with an innovative and lucrative business plan. But their lives begin to deteriorate when their personal issues surface.,5.9,1.1104
Ramayana: The Epic,15-10-2010,Hindi,Manoj Bajpayee,Juhi Chawla Mehta,Shaarang Dev Pandit,"The film is a retelling of the story of Lord Rama, from his birth until his battle with Ravan at Sri Lanka.",5.6,0.8783
Raajneeti,04-06-2010,Hindi,Ajay Devgn,Katrina Kaif,Aadesh Shrivastava,"It is the story of a fiercely fought election campaign, where money power and corruption are the accepted norms, and where treachery and manipulation are routinely used weapons. As the personal drama of these conflict-ridden characters unfolds against this gritty backdrop, love and friendship become mere baits, and relationships get sacrificed at the altar of political alignments. The darkness that rises from their souls threatens to envelope all that they hold precious. Until eventually, in the crescendo of increasing violence, the line between good and evil blurs, making it impossible to distinguish heroes from villains. Raajneeti is the story of Indian democracy. And its ugly underside. It is about politics. And beyond.",6.3,1.0669
Aakrosh,01-10-2010,Hindi,Ajay Devgn,Bipasha Basu,Ouseppachan,"The Central Bureau of Investigation deputes two officers to investigate the disappearance of three medical students, which they believe to be an incident of 'honour killing' in a small, closed community.",7,0.6509
"LSD: Love, Sex aur Dhokha",19-03-2010,Hindi,Anshuman Jha,Nushrratt Bharuccha,Mikey McCleary,"A video camcorder, a store security camera, and concealed cameras candidly expose lives in three loosely linked tales.",6.3,0.7419
Lamhaa,16-07-2010,Hindi,Sanjay Dutt,Bipasha Basu,Mithoon Sharma,"Indian Military Intelligence assigns their agent, Vikram Sabharwal, to travel to Kashmir. There he is to locate the person(s) behind the violence, under the guise of a press reporter, Gul Jahangir. Once there, he begins his investigation by visiting highly sensitive areas as such as the Jama Masjid, Dardpura Village and Rainawari Chowk. He is accompanied by a tailor, Char Chinar, who sells uniforms to both militants and the military soldiers. Vikram meets up with Aziza Abbas Ansari, and her mentor, Haji Sayyed Shah, and aspiring political leader, Aatif Hussain. And it is after these meetings that he will conclude who is behind the extremism in this beautiful yet 'most dangerous place on Earth'.",6.6,0.8096
Veer,22-01-2010,Hindi,Salman Khan,Zareen Khan,Wajid Khan,"A Pindari Prince goes to England to study military tactics so that he can avenge his people, but while there, he falls in love.",5.1,1.0819
Rakht Charitra,21-10-2010,Hindi,Vivek Oberoi,Radhika Apte,Tutul,A killer bandit decides to become a politician in order to avenge deaths in his family.,6.8,0.868
Teen Patti,26-02-2010,Hindi,Amitabh Bachchan,Shraddha Kapoor,Salim Merchant,A professor uses the three-card game to prove his probability thesis. He involves some of his students on his research and later realizes it was a big mistake,4.1,0.8407
I Hate Luv Storys,30-06-2010,Hindi,Imran Khan,Sonam Kapoor Ahuja,Shekhar Ravjiani,"Simran loves love stories, with her ideal job and perfect boyfriend, she lives a blissful and dreamy life. However, things are rudely interrupted by Jay's cynicism on sentimentality.",5.9,1.007
Rakht Charitra 2,03-12-2010,Hindi,Suriya,Priyamani,Dharam Sandeep,"The sequel carries forward the tale of power and revenge which exploded in Rakht Charitra 1. The rebel leader turned politician, Pratap consolidates his political base but is forced to retread the path of vengeance once again after a rival from the past, Surya Narayan Reddy chooses to avenge the assassination of his family. Surya swears vengeance against Pratap after his family is wiped out in a bomb attack and Pratap is hell bent on decimating his enemy, even if it means separating ways with his mentor and political veteran, Shivaji.",6.2,0.6611
Prince,09-04-2010,Hindi,Vivek Oberoi,Aruna Shields,Sachin Gupta,A wanted thief races against time to find an antique coin after he commits the biggest heist of his life and wakes up the next day with no memories.,5.2,0.6927
Khatta Meetha,23-07-2010,Hindi,Akshay Kumar,Trisha Krishnan,Ouseppachan,"The story follows Sachin Tichkule, a struggling contractor whose failure in making peace with the corrupt bureaucracy in town as well as strained relation with his ex-girlfriend and his family leads to misadventures that deprive him of his closest relations. However, as he begins to mend his ways, justice comes knocking on his door.",5.617,0.7126
Kaalo,17-12-2010,Hindi,Aditya Srivastava,Swini Khara,Rahul Ranade,"The passengers of a bus are stranded by a flat tire and they face the horror of a seemingly-invincible winged Kaalo--who can not only travel under the sand but also fly, and who is determined to fulfill her deadly agenda at any cost.",4.7,0.6722
Khelein Hum Jee Jaan Sey,03-12-2010,Hindi,Abhishek Bachchan,Deepika Padukone,Sohail Sen,"1930, British India: In the province of undivided Bengal lies the sleepy, peaceful port of Chittagong. In this unassuming little town a revolution is about to begin; a revolution which will forever wake all of Chittagong and inspire the entire nation.",5.9,0.6002
Shaapit,19-03-2010,Hindi,Aditya Narayan,Shweta Agarwal,Chirantan Bhatt,"The story of a girl who is trapped in a generational curse, which does not allow her love & marriage and her lover who vows to conquer this curse.",5.2,0.609
Knock Out,15-10-2010,Hindi,Sanjay Dutt,Kangana Ranaut,Gourov Dasgupta,A businessman in a phone-booth is held hostage by a sniper.,6.7,0.5516
Break Ke Baad,25-11-2010,Hindi,Imran Khan,Deepika Padukone,Shekhar Ravjiani,"Aaliya is not ready for commitment even after a decade-long friendship with Abhay. She remains indifferent when he follows her to Australia, but is finally shaken when he announces his marriage.",5.6,0.7536
Pankh,02-04-2010,Hindi,Mahesh Manjrekar,Bipasha Basu,Raju Singh,"Maradona Rebello grows up playing a girl in popular Hindi films on the behest of his ambitious and dominant mother, Lillete Dubey. This results in a confused gender identity for the young boy who tries to build his film career, once again, when he grows up. This time, as a hero? Does he succeed?",4.2,0.5301
Crook,08-10-2010,Hindi,Emraan Hashmi,Neha Sharma,Pritam Chakraborty,Corrupt police and racially motivated attacks against Indian students complicate a re-located crook's life in Australia.,4.8,0.614
Sadiyaan: Boundaries Divide... Love Unites,02-03-2010,Hindi,Javed Sheikh,Rekha,Adnan Sami,"While waiting at Attari Railway Station circa 1968, Rajveer Singh and his wife, Amrit Kaur, recall the turbulent years of partition, how they fled from their hometown in Lahore, and of being separated from their only son, Ehsaan. They arrive near Amritsar and take over the vacant house of Pervez Shahbudin - with it's lone occupant, a male child, left behind by his parents. Amrit gets to adopt him after Rajveer is unable to locate his parents, and they call him Ehsaan - who soon grows up to excel in studies and sports. On a trip to Kashmir, he meets with and falls in love with Chandni rather dramatically, and is overjoyed to learn that she also is from Amritsar.",8.5,0.4426
Toh Baat Pakki!,18-02-2010,Hindi,Sharman Joshi,Tabu,Pritam Chakraborty,"A pushy busybody invites a young man to be her tenant, in hopes of arranging a marriage for her younger sister; but then has to get rid off him when she believes she has found an even better match.",5.8,0.4765
Milenge Milenge,09-07-2010,Hindi,Shahid Kapoor,Kareena Kapoor Khan,Himesh Reshammiya,"Hoping that destiny will re-unite them, a couple, on the verge of getting married, attempt to locate each other.",4,0.5298
Tera Kya Hoga Johnny,31-12-2010,Hindi,Neil Nitin Mukesh,Soha Ali Khan,Ali Azmat,An abused boy who sells coffee on a bicycle gets involved in a robbery.,1,0.5096
Chance Pe Dance,15-01-2010,Hindi,Shahid Kapoor,Genelia D'Souza,Adnan Sami,"Sameer is the archetypal struggler who leaves his dad in Delhi and comes to Mumbai, chasing dreams of becoming a star in Bollywood. Does he manage to survive the bleak and grueling rounds of endless auditions, broken promises and missed chances?",5.3,0.5517
Kushti,14-05-2010,Hindi,Rajpal Yadav,Nargis Bagheri,Srinivas,"The film Kushti is the story of a small village in Northern India where wrestling is a popular sport and an important wrestling match is held every year. Ever year rivals Avtar Singh (Sharat Saxena) and Jiten Singh (Om Puri) try to beat each other in the wrestling match and gain the trusteeship of the village. Rama (Rajpal Yadav) plays the role of a village simpleton and a post-master. It filled with misunderstandings and misconceptions, of hidden identities and secret love-affairs and the outcome is simply hilarious. The movie begins to take a turn when a certain someone delivers a secret package in the wrong hands. Especially someone, who is bound to take advantage and manipulate the real owner of the package.",3.5,0.5346
Hum Tum Aur Ghost,26-03-2010,Hindi,Arshad Warsi,Dia Mirza,Ehsaan Noorani,"Armaan's (Arshad Warsi) life is picture perfect; a loving girlfriend and a great job as a fashion photographer. The truth is that he hears voices - voices that torture him, voices that don't let him have his peace, and voices that nobody else can hear. What is even more puzzling is the fact that he talks to himself...or rather, to people, whom no one can see!",4.9,0.579
Red Alert: The War Within,09-07-2010,Hindi,Suniel Shetty,Sameera Reddy,Lalit Pandit,"While delivering food in a forest area in Andhra Pradesh, impoverished Narasimha is held against his will by a band of Naxalites led by Velu, and forced to join them. He is anxious to collect his dues and return home to his wife, Uma; daughter, Chinna; and son, Mohan, but Velu keeps on putting it off. Narasimha gets to know and sympathize with members of this band, and befriends Lakshmi, who was gang-raped by several policemen. He is then asked to prove his loyalty by killing an informant/plainclothes police inspector - which he does - and even accompanies the band on an assault on a school, resulting in the death of some children. Traumatized after this incident, he decides to flee - and it is this decision that will not only estrange him from his family but also force him to be on the run from the band as well as the police.",4.4,0.4728
Rokkk,05-03-2010,Hindi,Sachin Khedekar,Tanushree Dutta,Sunil Singh,Anushka helps her sister fight a murder charge and she becomes trapped in a nightmarish world that may be inescapable.,4,0.4016
Toonpur Ka Superrhero,24-12-2010,Hindi,Ajay Devgn,Kajol,Anu Malik,There is trouble brewing in the land of cartoons-Toonpur. The good guys of Toonpur and the bad guys are at constant war. That's when Devtoons decide to take superstar action hero Aditya's help and get him down to Toonpur. But things are not as simple as the Devtoons had thought.,4.8,0.4444
Right Yaaa Wrong,12-03-2010,Hindi,Sunny Deol,Isha Koppikar,Monty Sharma,Two cops who are best friends have a friendly rivalry until their need for supremacy leads them to fight to be top dog.,4.5,0.7329
Phoonk 2,16-04-2010,Hindi,Sudeep,Ahsaas Channa,Dharam Bhatt,"While on vacation, children and their father are terrorized by their mother and wife respectively.",4.9,0.5699
Mirch,26-09-2010,Hindi,Prem Chopra,Ila Arun,Monty Sharma,A story-writer attempts to convince a producer to accept four erotic stories from the Panchtantra.,3.1,0.4709
Jaane Kahan Se Aayi Hai,09-04-2010,Hindi,Ritesh Deshmukh,Jacqueline Fernandez,Sajid Ali Khan,A man tries to help an alien from Venus find true love on Earth.,4.6,0.677
"Road, Movie",05-03-2010,Hindi,Abhay Deol,Tannishtha Chatterjee,Michael Brook,"Vishnu has a bleak future before him, he must join his father in the family's oil business and try and boost the sales of the stinking oil in small town India. He sees his chance to escape by offering to transport a ramshackle truck, with a make-shift cinema, to a distant museum that lies across the expansive desert of Kutch. His companions: a chai-wallah chokra, a gypsy girl and a burlesque mechanic.",5.6,0.3265
Aashayein,27-08-2010,Hindi,John Abraham,Sonal Sehgal,Pritam Chakraborty,"The story revolves around Rahul Singh (John Abraham), a compulsive gambler who wins Rs. 20 million from a bet and throws a party to celebrate. Everyone has a good time drinking and partying till late night during which Rahul proposes to Nafisa (Sonal Sehgal). He announces their engagement to all present, then collapses on the floor. In hospital, he learns that he has only 90 days to live. Wanting to make the most of his last days, he leaves everything behind and moves into a soothing hospice. The inmates he meets change his outlook on life. As his relationships grow with each one of them, Rahul tries to rise above his own needs and live life to the fullest, learning from the courage of those around him.",6.6,0.498
Mittal v/s Mittal,26-03-2010,Hindi,Rohit Roy,Rituparna Sengupta,Shamir Tandon,"Mitali walks out of her marriage and files a case of marital rape and domestic abuse against her high profile husband, Karan, who is a leading business tycoon. Time for a lot of dirty linen to be washed in the courtroom, as bedroom secrets begin to tumble out in public glare.",0,0.2823
The Waiting Room,14-01-2010,Hindi,Raj Singh Chaudhary,Radhika Apte,Luvv Kussh,Four passengers are stranded on a rainy night at a remote railway station. A serial killer is on the prowl in the waiting room creating panic. Will they nab the killer before it's too late?,0,0.2786
Antardwand,27-08-2010,Hindi,Raj Singh Chaudhary,Jaya Bhattacharya,Bapi,A young man is kidnapped by a local strongman with the intention of forcing him to marry his daughter to secure a family alliance.,6.8,0.3206
Prem Kaa Game,26-03-2010,Hindi,Salman Khan,Tara Sharma,Raju Singh,"After his wife and daughter go to visit relatives, a man decides to have an affair with his attractive neighbor.",0,0.426
Ada... A Way of Life,24-12-2010,Hindi,Rahul Roy,Nauheed Cyrusi,A.R. Rahman,"The murder of his father sets Ayan on a course of revenge against the criminals in the city and he becomes a contract killer. The more he looks for happiness, the more he gets embroiled in a world, where it seems impossible to do so.",0,0.3154
Jhootha Hi Sahi,22-10-2010,Hindi,John Abraham,Paakhi A. Tyrewala,A.R. Rahman,"A suicidal woman's ""final"" call mistakenly connects her to a man who gives her something to live for.",4.8,0.3233
Hide & Seek,15-01-2010,Hindi,Purab Kohli,Mrinalini Sharma,Chirantan Bhatt,Five former friends are abducted and held in a locked mall by a person dressed as Santa Claus.,5.7,0.3773
City of Gold,23-04-2010,Hindi,Ankush Chaudhari,Seema Biswas,Ajit Parab,"Today, there is hardly anyone who hasn't visited the swanky shopping malls, nightclubs, lounge bars, clubs and other such lifestyle destinations that sprung up across the centre of Mumbai. However, very few know that buried deep below these glittering edifices to consumerism lies the dark, dirty and painful reality of many thousands of mill workers who once worked the cotton mills in this very same area. Rising and toiling to the wail of the mill sirens each and every day, seven days a week, these workers embodied the true unbridled zeal and unflagging spirit of the city and played a pivotal role in the evolution of Mumbai as the modern day business capital of India. And then it suddenly was as if they never existed. Following the mill workers strike in the mid-80s, these mills began closing down rapidly and the mill-workers mysteriously disappeared...",5.3,0.2189
Kajraare,15-10-2010,Hindi,Himesh Reshammiya,Sara Loren,Himesh Reshammiya,"Kajraare is a Bollywood film, released on October 15, 2010. The film is directed by Pooja Bhatt and stars Himesh Reshammiya and Mona Laizza. Himesh plays a singer who falls in love with a bar dancer and the film centralizes on how they find true love. It is the first Hindi film to be shot in Petra, ""the eighth wonder of the world",2.6,0.2498
Ek Second... Jo Zindagi Badal De...,11-06-2010,Hindi,Jackie Shroff,Manisha Koirala,Anand Raj Anand,"From the moment Rashi (Manisha Koirala) decides not to get on a train home from her job, her life turns in a new direction. But what about what could have been if she did board that train? This drama about destiny and life's turns traces Rashi's parallel lives. Her current beau (Moammar Rana) may not be her true love, as she's about to find out -- or &NFi;not&NFi_; find out. Partho Ghosh (Mr. Hot Mr. Kool) directs.",0,0.2127
"Shahrukh Bola ""Khoobsurat Hai Tu""",19-11-2010,Hindi,Makrand Deshpande,Suzanne Bernert,Vasuda Sharma,"While dealing with personal issues, a woman hopes to meet and act with a famous actor.",0,0.1654
