Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Kadavulukku Nandri,01-05-2016,Tamil,Kottachi,Mounika,Maria Manogar,"Sri Sivasakthi Marriamman Movies announced the movie titled ""Kadavulukku Nandri"" who directed by Pon Magesh. Staring Magesh, Mounika, Kottachi, Sarvesh, yuva, Siva, Prakash, Pakkoda Pandi, and others. Music by maria manogar, cinematography by Chandransamy.",0,0.6649
Pazhaya Vannarapettai,02-12-2016,Tamil,Prajin Padmanabhan,Ashmitha Subramaniyam,Jubin,"Five friends are picked up as suspects in a political murder, and the cops detain one among them to save face in front of the media. To save him, the guy’s friend and a straightforward cop try to track down the real killer.​",0,0.7516
Metro,24-06-2016,Tamil,Metro Shirish,Maya Preethi,Johan Shevanesh,"A journalist becomes a vigilante in order to bring down a chain-snatching gang, unaware of the fact that his younger brother is a part of it.",6.7,1.0351
Nayagi,15-07-2016,Tamil,Ganesh Venkatraman,Trisha Krishnan,Raghu Kunche,"An opportunist short filmmaker takes his unsuspecting girlfriend to an out-of-city bungalow with the wrong intention, but runs into a ghost who cannot tolerate promiscuous men.",2,0.7638
Aandavan Kattalai,23-09-2016,Tamil,Vijay Sethupathi,Ritika Singh,Krishna Kumar,"A young man, on the advice of an agent, lies that he is married, to go to London. But his visa application is rejected and now, he has to follow-up with a string of lies to hide one lie.",7.9,0.7257
Kadha Solla Porom,18-05-2016,Tamil,Aadukalam Naren,Akshara Kishor,R. Pavan,"A couple finds their child missing and the woman who stole the baby goes into coma. Eight years later, four kids from an orphanage go to a summer camp. And one of them is the lost baby!",5,0.6606
Rekka,07-10-2016,Tamil,Vijay Sethupathi,Lakshmi Menon,D. Imman,A young man haunted by his actions in the past gets caught in the rivalry between two gangsters.,5.405,0.8859
Maruthu,20-05-2016,Tamil,Vishal Krishna,Sri Divya,D. Imman,"Spurred by his grandmother, an angry young man locks horns with a thug who is intending to murder his sweetheart.",5.821,0.7589
Vil Ambu,12-02-2016,Tamil,Sri,Srushti Dange,Navin,Two individuals who live in the same locality influence the lives of each other without even realising the presence of the other.,5.8,0.8331
Tharai Thappattai,14-01-2016,Tamil,M. Sasikumar,Varalaxmi Sarathkumar,Ilaiyaraaja,"Sannasi, a folk musician, convinces Sooravali, his lover and a female dancer in his troupe, to marry Karuppaiah, a seemingly docile man. Little do they realise the sinister intentions of Karuppaiah, but when they do it is too late.",4.9,0.6214
Saithan,01-12-2016,Tamil,Vijay Antony,Arundhathi Nair,Vijay Antony,A software engineer starts hearing a voice inside his head that tells him to go in search of a woman named Jayalakshmi and murder her!,6,0.6345
Aarathu Sinam,26-02-2016,Tamil,Arulnithi,Aishwarya Rajesh,S. Thaman,An alcoholic cop accepts to investigate a case involving a couple of gruesome murders. Will the case be the redemption that he was waiting for?,6.8,0.6601
Oru Naal Koothu,10-06-2016,Tamil,Dinesh Ravi,Miya George,Justin Prabhakaran,"A bunch of characters, each with their own set of problems, try to tackle the question of marriage that hangs over their lives.",7,0.5413
Manal Kayiru 2,23-12-2016,Tamil,S.Ve. Sekar,Poorna,Dharan Kumar,A doting father gives his nod to his daughter’s conditions for marriage and the confusions and struggle which the family faces following that…,0,0.7151
Ammani,14-10-2016,Tamil,Nithin Sathya,Lakshmi Ramakrishnan,Krishna Kumar,Ammani is about a 82-year-old woman and her emotional bond with another woman named Salamma.,0,0.6214
Dhilluku Dhuddu,07-07-2016,Tamil,Santhanam,Anchal Singh,S. Thaman,A rich man decides to do away with the middle-class guy whom his daughter loves by inviting the guy's family to a palatial house on the pretence of marriage. What he doesn't know is that the place is haunted by a fearsome ghost.,5.143,0.7208
Mapla Singam,11-03-2016,Tamil,Vimal,Anjali,N. R. Raghunanthan,Youngsters belonging to two rival factions in a village fall in love with each other. Will this romance add fuel to the enmity or result in peace?,4.9,0.7259
Kuttrame Thandanai,02-09-2016,Tamil,Rahman,Pooja Devariya,Ilaiyaraaja,"A man is slowly going blind and cannot afford the surgery to fix his eyes. When he witnesses a young woman's murder, the killers offer him a large sum of money to remain quiet.",7.385,0.515
Kidaari,01-09-2016,Tamil,M. Sasikumar,Nikhila Vimal,Darbuka Siva,A bigwig in a village in found lying in a pool of blood. Can his Man Friday find out who among his numerous enemies committed the crime?,4.5,0.4981
Aagam,18-03-2016,Tamil,Jayaprakash,Deekshitha Manikkam,Vishal Chandrasekhar,"An ambitious youngster who feels very strongly about brain drain, gets embroiled in a conspiracy, which borders on what they call, knowledge terrorism.",3,0.4822
Thirunaal,05-08-2016,Tamil,Jiiva,Nayanthara,Srikanth Deva,"An underling of a gangster decides to turn over a new leaf, but will his violent past let him do so?",6,0.6889
A Yellow Bird,18-05-2016,Tamil,Marcus Mok,Seema Biswas,,"It is an unwelcome homecoming for Siva, a Singaporean-Indian ex-convict, haunted by a tragedy in his past. Released after eight years behind bars and dejected by his mother’s coldness, he leaves home in search of his ex-wife and daughter. His old friend denies any knowledge of their whereabouts and instead leads him back into crime. Finding him sheltering in ‘void decks’ (the open public access corridors found beneath government-built residential housing in Singapore), the police force him to meet with a social worker; a woman also dealing with her own fears.",5.5,0.5506
Ko 2,13-05-2016,Tamil,Bobby Simha,Nikki Galrani,Leon James,A young man kidnaps the chief minister and sends the state into a tizzy. What is his motive?,5.3,0.4803
Dharmadurai,19-08-2016,Tamil,Vijay Sethupathi,Tamannaah Bhatia,Yuvan Shankar Raja,"A doctor turns into an alcoholic, and becomes an embarrassment for his brothers. What caused this descent, and can he redeem himself?",7.558,0.5864
Zero,25-03-2016,Tamil,Ashwin Kakumanu,Sshivada Nair,Nivas Prasanna,"A newly-wedded couple's domestic bliss is smashed to smithereens when the wife starts acting crazy. Has she become mentally unstable like her dead mother, or is there a sinister force at work?",5.833,0.4614
Enakku Innoru Per Irukku,17-06-2016,Tamil,G. V. Prakash Kumar,Anandhi,G. V. Prakash Kumar,The film is an action entertainer where G V Prakash will be seen in the role of an auto rickshaw driver named Johnny.,4.6,0.363
JK Enum Nanbanin Vaazhkai,24-06-2016,Tamil,Sharwanand,Nithya Menen,G. V. Prakash Kumar,"After a party ends in traumatic fashion, the previously hedonistic JK begins to rethink his lifestyle and begins a quest for an honest yet quickly rewarding career to meet his family's needs.",7.3,0.6011
Kadavul Irukaan Kumaru,18-11-2016,Tamil,G. V. Prakash Kumar,Nikki Galrani,G. V. Prakash Kumar,A confused groom and his friend get booked by a cop while they are on the way back from a bachelor party.,3,0.3785
Hello Naan Pei Pesuren,01-04-2016,Tamil,Vaibhav,Oviya Helen,Siddharth Vipin,A thief steals the mobile phone of an accident victim not realising that her ghost now resides in the device.,4.7,0.6267
Achamindri,30-12-2016,Tamil,Vijay Vasanth,Srushti Dange,Premji Amaran,"A pickpocket, his girlfriend and a cop become the targets of an education racket. ​",7,0.4009
Tamilselvanum Thaniyar Anjalum,05-08-2016,Tamil,Jai Sampath,Yami Gautam,Karthik,"A criminal group wants to stop a courier that has damning evidence against them from reaching the hands of an activist, but they underestimate the young man who has to deliver the package",5,0.4408
Meow,30-12-2016,Tamil,,Yuvina Parthavi,,"Four friends who live in an apartment get gruesomely murdered one after the other by an unknown power, which leads to an insecurity among the residents there.",7,0.3061
Pugazh,18-03-2016,Tamil,Jai Sampath,Surbhi,Mervin Solomon,"Pugazh, a young man, fights against a corrupt politician who wants to acquire the playground of his area, which he and his friends use for sports activities.",4.8,0.3475
Nambiyaar,19-08-2016,Tamil,Srikanth,Sunaina,Vijay Antony,"Ramachandran, a young man who is preparing for his IAS exam, battles his id, which keeps getting him into problems.",3.8,0.3732
Sivappu Enakku Pidikkum,31-12-2016,Tamil,,Sandra Amy,Siva Saravanan,"A journalist visits the red light area in Chennai to write a novel about the life of the sex workers. There, Mahima, a prostitute, tells him about their lives and the five men who visit them.",0,0.3986
Mo,30-12-2016,Tamil,Suresh Ravi,Aishwarya Rajesh,Santhosh Dhayanidhi,Three con-men who become fake shamans to earn their living get the shock of their life when they encounter an unknown spirit.,7.3,0.2752
Jithan 2,08-04-2016,Tamil,Jithan Ramesh,Srushti Dange,Srikanth Deva,A man buys a house only to realise that the place is haunted by a ghost that will not let him in peace.,2.3,0.2907
Pencil,13-05-2016,Tamil,G. V. Prakash Kumar,Sri Divya,G. V. Prakash Kumar,Two school students find their classmate murdered in their classroom and decide to track down the killer.,5.571,0.5234
Veera Dheera Sooran: Part 1,09-06-2016,Tamil,Vishnu Vishal,Catherine Tresa,,This is a Tamil movie.,0,0.5715
Velainu Vandhutta Vellaikaaran,02-06-2016,Tamil,Vishnu Vishal,Nikki Galrani,C. Sathya,"Murugan is the go-to man for MLA 'Jacket' Janakiraman who is in the good books of the minister of state. Murugan falls in love with an aspiring cop, Archana and tries to make her a cop using his rapport with Jacket. The minister on his deathbed, confides with Jacket where he has stashed billions of cash but an irked relative leads him into an accident that wipes out his memory. Murugan and Jacket's attempts wriggle out of the situation is what the rest of the movie has in store.",5.583,0.6224
Oyee,08-04-2016,Tamil,Arjunan Nandakumar,Eesha Rebba,Ilaiyaraaja,"A girl in her mid-20s, who is out on parole for her sister's wedding, gets entangled in confusion after her visit to a joint family.",5,0.4666
Sadhuram 2,16-09-2016,Tamil,Yog Jappie,Sanam Shetty,Girishh Gopalakrishnan,"Two men find themselves chained and trapped inside a room, which is being monitored through a video camera by a mysterious figure who tells that they will have to kill the other if they wish to escape.",5,0.2521
Oru Nodiyil,22-04-2016,Tamil,Brahmanandam,Srushti Dange,Shayak Parveez,"Madan and Rupa are hired by the KTV News Channel to work together to unravel the mystery of Parvathipuram, a mysterious village where anybody who went there for the last five hundred years had been killed.Rupa dies and Madan is suspected to have killed her. Later with the help of Anna & Shruti learn about the history of Parvathipuram  and the reason for all of the mishaps in the village.",0,0.3952
Pokkiri Raja,04-03-2016,Tamil,Sibiraj,Hansika Motwani,D. Imman,"A young man whose constant yawning leaves him out of work gets a gangster arrested by accident. Now, the latter is out to get his revenge, but what he doesn't know is how powerful a yawn can be.",4,0.4735
Iruvar Ullam,16-09-2016,Tamil,Vinay Rai,Payal Rajput,Vijay Antony,Story about a IT professional settled in US and married to an Indian girl. After marriage both living a happily ever after life but things changed when his ex-fiancé ruined his marriage life.,10,0.3807
Muthina Kathirika,17-06-2016,Tamil,Sundar C,Poonam Bajwa,Siddharth Vipin,"A 40-year-old, small-time politician, who badly wants to shrug off his bachelorhood, falls in love with a 20-something girl.",5,0.3018
Enakku Veru Engum Kilaigal Kidayathu,26-08-2016,Tamil,Goundamani,Sana,S. N. Arunagiri,"On a pleasure trip, Krishnan, who rents out caravan for film shoots, saves a couple on the run and takes it on himself to get them married.",6.7,0.3846
Oru Melliya Kodu,26-02-2016,Tamil,Arjun Sarja,Manisha Koirala,Ilaiyaraaja,"A rich businesswoman is murdered and her body goes missing, putting her husband high on the investigating cop's suspect list.",5.5,0.3041
Paisa,01-07-2016,Tamil,Sree Raam,Aara,JV,A rag picker stumbles into a fortune.,0,0.3217
Vaaimai,09-09-2016,Tamil,Shanthanu Bhagyaraj,Urvashi,Augath,"A judge decides to bring back the jury system to decide if a woman, who is alleged to have helped her son in assassinating a Gandhian leader, should be hanged or walk free.",3,0.3543
Revelations,22-10-2016,Tamil,,Lakshmi Priyaa,,"This anatomy of a marriage explores complications, sexuality, and guilt.",7.4,0.2556
Veerasivaji,16-12-2016,Tamil,Vikram Prabhu,Shamili,D. Imman,"Shivaji, a taxi driver, has to arrange money for his niece's surgery, but things go awry when he gets entangled in a web of deceit.",3.5,0.3485
Uchathula Shiva,16-09-2016,Tamil,Karan,,Vidyasagar,A happy-go-lucky taxi driver gets unexpectedly entangled in a series of problems when he encounters a girl who is on the run for her life.,3,0.3075
Vellikizhamai 13am Thethi,29-07-2016,Tamil,M. S. Bhaskar,Nirosha,Taj Noor,It is a thriller comedy that deals with the day Friday the 13th which many believe to be a horrifying one. This movie revolves around the 13 ghosts who try to stop the lead actor`s marriage on a Friday the 13th.,0,0.3198
Nayyapudai,26-02-2016,Tamil,S. A. Chandrasekhar,Viji Chandrasekhar,Taj Noor,A 70-year-old man takes on a corrupt assistant commissioner and the gangster whom he is protecting.,3,0.2678
Konjam Koffee Konjam Kaadhal,31-12-2016,Tamil,Nassar,Aditi Chengappa,Phani Kalyan,Siddharth and Priyanka fall in love and marry without their parent's consent. They are soon separated and Siddharth searches for his wife with the help of two strangers.,0,0.2317
Joker,12-08-2016,Tamil,Guru Somasundaram,Ramya Pandian,Sean Roldan,"Mannar Mannan, an ordinary villager, decides to call himself the president of the country and starts fighting against the injustices he comes across in his society. What's his agenda?",7.5,0.3226
Nermugam,23-12-2016,Tamil,Adithya Menon,Meera Nandan,Murali Krishna,Over half-a-dozen lover couples go missing and an Assistant Commissioner of Police takes up the investigation.,0,0.1965
Padam Pesum,31-12-2016,Tamil,Sakthi Vasu,Poorna,Mani Sharma,"Padam Pesum is an upcoming Indian Tamil crime thriller directed by Raghava, starring Sakthi Vasu, Poorna, Telugu actor Shankar and Priyanka Kothari in the lead roles.",0,0.2424
Sawaari,18-03-2016,Tamil,T.M. Karthik,Sanam Shetty,Vishal Chandrasekhar,"The lives of a mad serial killer, an ACP who is just hours from his marriage and an unemployed youngster tasked with delivering a serviced vintage Contessa car to a superstitious MLA, intersect under coincidental circumstances leading to a classic cat and mouse tale!",5.5,0.2925
Narathan,01-04-2016,Tamil,Nakul,Nikesha Patel,Mani Sharma,A director narrates his script to a producer and the events in his story happen in real-life to the producer's nephew!,3.3,0.3597
Raja Manthiri,24-06-2016,Tamil,Kalaiyarasan,Shaalin Zoya,Justin Prabhakaran,Raja Mandhiri story is about the relationship between two brothers and twists happens in the marriage arrangements of the elder. The elder brother is played by Kaali Venkat (Surya) and Kalai (Karthi) plays the younger sibling.,6,0.2301
Karaiyoram,01-01-2016,Tamil,Suniel Shetty,Nikesha Patel,Sujith Shetty,A woman moves to a beach house to forget a personal tragedy and falls in love with a local there. But people in the place tell her that the guy has been dead for 10 years! Is she going mad or is something sinister at play here?,1.8,0.3346
Pagiri,16-09-2016,Tamil,Ravi Mariya,Shravya,Karunas,"The film deals with the conflict between a young man and his father; while the latter wants him to take up farming, the guy wishes to work in a bar!",2.2,0.2777
Anjala,12-02-2016,Tamil,Vimal,Nandita Swetha,Gopi Sundar,"Can a 100-year-old tea shop, which is more of a home for a group of regulars and a legacy for its soft-spoken owner, survive a road widening plan?",6,0.2408
Uyire Uyire,01-04-2016,Tamil,Ajay,Hansika Motwani,Anup Rubens,A youngster realises that the girl he loves is the sister of the guy who had tormented his own sister in the past.,2.5,0.18
Kalam,29-04-2016,Tamil,Amzath Khan,Lakshmi Priyaa,Prakash Nikki,An extortionist acquires a mansion and gifts it to his estranged son not realising the gruesome history behind the place.,5.3,0.1897
Ethiri En 3,31-12-2016,Tamil,Srikanth,Poonam Bajwa,Dharan Kumar,,0,0.341
Vaarayo Vennilave,11-11-2016,Tamil,Dinesh Ravi,Kavya Shetty,Karthik Raja,Tamil romantic film.,0,0.3412
Kannula Kaasa Kattappa,25-11-2016,Tamil,Aravind Akash,Chandhini Tamilarasan,Divakar Subramaniam,"A drama film directed by Major Gowtham, starring Aravind Akash, Ashwathy Ravikumar and Chandini Tamilarasan in the lead roles.",0,0.2989
Aviyal,11-03-2016,Tamil,Nivin Pauly,Amrutha Srinivasan,Javed Riaz,This second edition of Stone Bench Creations' anthology of short films contains four shorts with a prelude that are linked by their genre.,5.8,0.2871
Vaaliba Raja,25-03-2016,Tamil,Santhanam,Vishakha Singh,Radhan,A man who has difficulty in choosing between two girls for his life partner approaches a psychiatrist for help.,3.5,0.2684
54321,26-08-2016,Tamil,Jayakumar,Rohini,Joshua Sreedhar,"5 people, 4 different lifestyles, 3 murders, 2 hours, and 1 ultimate revenge—everything unfolds within the walls of a single house. Vinoth, adopted into a loving family, grows up showered with affection, while their biological son, Vikram, is left feeling overshadowed and resentful. Years later, fate brings them together again, giving Vikram the perfect chance to settle his childhood grievances. But as vengeance takes control, the night spirals into a deadly game of betrayal, secrets, and murder.",5.5,0.2511
Vidayutham,18-03-2016,Tamil,Nagamaneci,Tanvi Ganesh Lonkar,Mithun Eswar,"Devathai, who is the daughter of the ex minister Chitravel comes across her first love Kaushik at her grandmother's death.She starts her love adventure to know more about Kaushik. Meanwhile her elder sister Nithya develops a relationship with her father's rival Paddi Alandhan's son Prakash. A special investigating officer Nagaraj is set to unravel the clues and discover the man behind the four mysterious murders which occurred in Chitravel's house.",3,0.1341
Balle Vellaiyathevaa,23-12-2016,Tamil,M. Sasikumar,Tanya Ravichandran,Darbuka Siva,"A young man who moves into a village gets close to an old childless couple, and takes on the local big shot.",4,0.2317
Kadalai,28-10-2016,Tamil,Ma Ka Pa Anand,Aishwarya Rajesh,Sam C S,A youngster with a lackadaisical attitude realises the importance of embracing agriculture when a selfish businessman tries to acquire land from his village.,0,0.2896
Moondraam Ullaga Por,22-01-2016,Tamil,Wilson Ng,Akhila Kishore,Ved Shankar,"A patriotic Indian soldier is captured by the rival army, struggles to fight against the torture of his enemies and escape captivity.",0,0.283
Atti,07-07-2016,Tamil,Ma Ka Pa Anand,Ashmitha Subramaniyam,Sundar C. Babu,"Bava lives in a lower middle class tenement in Triplicane, Chennai. He runs a water can business along with his friends. He also sings Gana songs in death ceremonies. During one such occasion he crosses swords with a local thug Mookuthi and gets a mobile phone while running for his life on the road. The owner of the mobile phone is the heroine and she wants it back. Bava’s repeated attempts to meet her and hand over the mobile fail due to various reasons and when he finally meets her with the mobile, he is brutally attacked by a group of goons and the mobile goes missing again.A local paid killer Radha is hired by a wealthy builder to kill Bava and snatch the phone from him. Whether Bava manages to escape the bid to kill him? What happen to the mobile phone and what is the reason behind the phone becoming a threat to his life? These questions are answered in the rest of the film.",10,0.3181
Bayam Oru Payanam,26-08-2016,Tamil,Bharath Reddy,Vishakha Singh,Y. R. Prasad,"A passionate photographer, who gets stuck in a terror-stricken atmosphere, tries to save himself and his family from an unknown evil force.",3.5,0.3091
Adra Machan Visilu,07-07-2016,Tamil,Shiva,Naina Sarwar,N. R. Raghunanthan,Three good-for-nothing young men whose lives revolve around their favourite movie star decide to teach their idol a lesson when they realise that he doesn't care a damn about his fans.,1.5,0.2075
Natpadhigaram 79,11-03-2016,Tamil,Bharat Raj,Tejaswi Madivada,Deepak Nilambur,The relationship of four friends comes under strain when their parents wrongly assume the rapport between two among them to be in love.,5,0.2066
Naan Thaan Siva,31-12-2016,Tamil,,,D. Imman,"Naan Thaan Siva is an upcoming Tamil thriller film directed by R. Panneerselvam and produced by Thirupathi Brothers. The film features newcomer Vinod and Ashrita Shetty in the leading roles, while Prashant Narayanan portrays the antagonist. The film began production in September 2013",0,0.2155
Sandikuthirai,05-08-2016,Tamil,Rajkamal,Manasa Radhakrishnan,Vaarasree,Few unlawful men threaten to destroy the lives of young students involved in an intimate photograph which later turns into a murder.,0,0.1859
Jambulingam,13-05-2016,Tamil,Gokulnath,Anjena Kirti,,"A villager becomes a magician's apprentice and travels to Japan, and accidentally rescues a little girl who has been kidnapped.",2,0.1122
Arthanari,08-07-2016,Tamil,Nassar,Arundhathi Nair,,A cop and her lover are on the hunt for the kingpin of a racket that exploits hapless kids and their parents for different reasons.,3,0.1961
Ka Ka Ka Po,10-07-2016,Tamil,Karunas,Sakshi Agarwal,Dhina,The life of a young and charming girl who possesses 'special powers' turns topsy-turvy after she encounters an unexpected incident.,5,0.1557
The Rat,11-03-2016,Tamil,Bobby Simha,,,"Alphonse Puthren's Segment from ""Aviyal""(Treasure)",0,0.1672
Peigal Jaakkirathai,01-01-2016,Tamil,Thambi Ramaiah,Eshanya Maheshwari,Maria Jerald,"Saravanan, who has suicidal tendencies, becomes part of Annachi's household as the latter, who has a fear of ghosts, believes that he will help him get rid of it. But the young man has a near-death experience after which he starts seeing ghosts!",4.5,0.176
Sevili,31-01-2016,Tamil,,Shakeela,V. M. Jeevan,Sevili is an upcoming Tamil movie.,0,0.1049
Ilami,25-11-2016,Tamil,Kishore,Anu Krishna,,"Two villages which are at loggerheads over a deity decide to sort the issue out by holding a Jallikattu event, and this decision puts a romance hanging in the balance.",0,0.1483
Geethaiyin Raadhai,22-09-2016,Tamil,Karnan GCrak,Shalini Balasundaram,Ztish,"A romantic Indian comedy that tells the story of a girl who finds the hero of her life and the two of them eventually fall in love with each other. However, they must also work together to overcome the hardship in their journey of love.",0,0.1685
Yaanai Mel Kuthirai Savaari,12-08-2016,Tamil,Rajendran,,Taj Noor,Yaanai Mel Kudhirai Savaari  is an upcoming comedy film directed &amp; written by Karuppaiah Murugan. Naan Kadavul Rajendiran &amp; Lollu Sabha Swaminathan play lead along with new comer Archana Singh.,0,0.1463
Kadhal Agathee,17-06-2016,Tamil,Harikumar,Mamta Mohandas,,"Kadhal Agathee is a 2015 Romance Tamil movie directed by Shami Thirumalai and produced by Ramaiah Cine Creations. Kadhal Agathee movie stars Harikumar, Aisha Azim, Mamtha in the lead role.",0,0.18
Arunagiri Perumale,13-07-2016,Tamil,Pradeep Kumar,Kalyani Nair,,"A musical documentary chronicling the life of Arunagiri Nathar, a 15th century Tamil Mystic poet-saint. 'Arunagiri Perumale' is a collection of tales narrated by a contemporary musician, whose quest to explore the 'Thiruppugazh', unvcovers deeper layers in this historical work.",0,0.1407
Meera Jaakirathai,27-05-2016,Tamil,Bobby Simha,Monica,Raj,"A visual communication student sets out to trace the mysterious story behind an infamous bridge with his friends, and ends up with interesting revelations.",2.7,0.1768
Navarasa Thilagam,19-02-2016,Tamil,Ma Ka Pa Anand,Srushti Dange,Siddharth Vipin,"A wastrel tries to get the hand of the girl he is in love with but, convincing her father will be most difficult.",3,0.2178
Saalaiyoram,29-04-2016,Tamil,Pandiarajan,Andreanne Nouyrigat,,Saalaiyoram is a hard hitting movie which shows the difference between high-society people and low class people. High class people throw away garbage daily. Low class people make a living out of cleaning their garbage.,0,0.1052
Adida Melam,25-03-2016,Tamil,Mayilsamy,Abhinaya,Abhishek-Lawrence,A down-on-luck wedding planner tries to save a girl from a criminal who plans to marry her with revenge on his mind.,6.3,0.2531
Naalu Peru Naalu Vithama Pesuvanga,01-01-2016,Tamil,Singamuthu,,A K Rishal Sai,Naalu Peru Naalu Vidhama Pesuvanga is an upcoming 2016 Tamil movie directed by L. Madhavan. It stars Indrajith and Devika in lead roles.,0,0.077
Sethu Boomi,05-02-2016,Tamil,Thaman Kumar,Samskruthy Shenoy,V T Bharathi,"A story about an aspiring young man who works in the Chennai city, who wants to go abroad for work, this film has a huge twist after the hero meets with the heroine. The heroine, who loses her mother when she was born, wants her future husband to stay at her place after marriage.",0,0.0755
Saaindhaadu Saaindhaadu,31-12-2016,Tamil,Subbu Panchu,Anu Krishna,,Saaindhaadu Saaindhaadu (In English ‘Play on Swing’) is an tamil comedy - romance movie. Direction by debutant Ghazali and movie produced by H3 Cinemas.,0,0.1327
Unakkul Naan,29-04-2016,Tamil,,,,"Unakkul Naan plays out through the mind of a young boy who, while watching a film at the theater where his father works as a projectionist, is sent back to school by his father. The boy then embarks on a fantastical journey wherein he experiences the joy of childhood while also coming to understand the reality of human life and its elements. This is a highly experimental feature film was shot inside theatre.",0,0.1091
Chocobar,26-08-2016,Tamil,,,,"Horror, Drama",0,0.1001
Kagitha Kappal,21-10-2016,Tamil,Appukutty,,,Sivabalan aka Appu Kutty indulges in job such as ragpicking since his childhood. He believes that one should be sincere and honest in whatever he does.,0,0.0941
Pattathari,25-11-2016,Tamil,Mahanadhi Shankar,Mirnaa,S S Kumaran,Five graduates who are friends while away their lives idly. In walks a girl who stirs things up.,0,0.1734
Sagunthalavin Kadhalan,15-04-2016,Tamil,Pasupathy,Muktha George,A. J. Daniel,"Sagunthalavin Kadhalan is an upcoming tamil film of Director P V Prasath, Kadhalil Vizhunden Fame, produced under the banner of Prasath Studios. P V Prasath himself plays the lead role. Music is composed A J Daniel and P V Prasath. Editing done by V T Vijayan and cinematography bu A Rasamathi. Art by Sahu.",0,0.1011
Kanden Kadhal Konden,29-04-2016,Tamil,Mayilsamy,Ashwini Chandrashekaran,,"The film is a love story where the lead pair travel from Chennai to Kodaikanal to get married. There, the marriage registrar says that they need to wait for 14 days to register their marriage. What happens in those 14 days forms the rest of the story.",0,0.0932
Avan Aval,08-04-2016,Tamil,Vignesh,Sachu,Karthik Raja,"The story is based on real life incidents and is a revenge thriller with lot of suspense. A husband wants to take revenge for an extramarital affair, his wife has. The way a mysterious girl befriends him and helps his endeavour, forms the crux of the story.",7,0.0692
Onbathilirundhu Pathu Varai,01-07-2016,Tamil,Livingston,,,"Vijay Shanmugavel Ayyanar Directorial, Kathir Starring Onbathilirundhu Pathu Varai is Gearing Up For July 1st.",0,0.0947
Mayangaathey,09-06-2016,Tamil,C. Kumaresan,Thivya Naidu,Neroshen Thanaseharan,"Aravind is a biker from Sabah who meets Kaaviya and falls in love with her at first sight. After getting to know her, Aravind learns that Kavya is a single mother and all this while, her life is decided by her family. Aravind follows Kavya back to Kuala Lumpur to ask Kavya's family for her hand in marriage. Soon, everyone in the family starts to like Aravind and he too develops a special bond with Aarthi (Nilaxshita), Kavya`s daughter who suffers from a liver condition. However, what Aravind does not realise is that everything has been planned from the start and he has fallen into Kavya's cunning trap.",0,0.1023
Puthiya Payanam,06-03-2016,Tamil,,Lavysha,S. A. Edwin,"Siddarth is a college drop-out struggling to find a proper job. Though he has a passion in running, he has lost the will to live his life. The twisted hand of destiny has filled his journey with hardships and surprises. In order to improve his lifestyle, he works hard to overcome his misery and lead a better life.",0,0.0666
Nunnunarvu,30-09-2016,Tamil,,,,A dentist trainee going to Australia for his exam. He experience unexplained feelings. The story centers around the consequences leading as a result of the unexplained feelings.,0,0.0475
Kaadal,07-10-2016,Tamil,,,,"Vikram falls in love with different women at various stages of his life and with each experience, he bears the pain and emotions of separation.",0,0.0168
Tea Kadai Raja,08-04-2016,Tamil,Marudhu Raja,Sharmila Thapa,,The story centers around boys who live next door to each other and revolves around a love affair of one of the boys in his semi urban backdrop.,0,0.0387
Ais Kosong,03-03-2016,Tamil,Sasikumar Kandasamy,Anu Ramamoorthy,Rizal Yusof,"The film is a comedy film that revolves around three strangers who met by chance and went on a road trip to Penang. On their journey north, they unknowingly played havoc and poured cold water on the plans of two crime gangs who are at war with each other.",0,0.0143
Scars of Tomorrow,18-01-2016,Tamil,,,Suren Vikhash,"Muttrupulliyaa is a Sri Lankan film about four individuals of Tamil descent living in Sri Lanka after the end of the Sri Lankan Civil War in 2009. This is the first film from Sri Lanka to describe this period  The story of Muttrupulliyaa is told through a former female Tamil tiger rebel living in Jaffna with her three children and her husband missing after he surrendered to the Sri Lankan army,[1] a historian living in the Vanni; an environmental activist from Colombo and a young journalist from Chennai who travels to Sri Lanka.",0,0
Normalcy,22-07-2016,Tamil,,,,"A short film about the normal life of a transgender person as a homemaker, wife and student.",0,0
Mersal,18-10-2017,Tamil,Vijay,Samantha Ruth Prabhu,A.R. Rahman,"A few individuals in the medical profession are murdered or kidnapped, and the cop investigating the case suspects a doctor and arrests him. But is he the one who is behind these crimes? And why are they being committed?",7.2,2.2391
Vikram Vedha,21-07-2017,Tamil,R. Madhavan,Shraddha Srinath,Sam C S,A notorious gangster Vedha surrenders himself to encounter specialist Vikram whom he challenges every step of the way by narrating his life events in the form of riddles that needs to be solved in order to capture him.,7.3,2.1758
Kadugu,24-03-2017,Tamil,Bharath Srinivasan,Subiksha,J Anoop Seelin,A common man wages war against an influential personality to seek justice for a 14-year-old girl molested by a corrupt politician.,8.2,2.0079
Theeran Adhigaaram Ondru,17-11-2017,Tamil,Karthi,Rakul Preet Singh,Ghibran,A hardnosed cop goes after a gang of ruthless dacoits who have been terrorising residents along the highway for a decade.,7.7,1.9034
