Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Kataka,13-10-2017,Kannada,Ashok Raj,,,"Kumar, a school teacher working in the city, comes back to his native to pursue his long-cherished dream of opening a school in his hometown that would provide quality education to the lesser fortunate children. He takes his uncle's and friend's help to build the school but soon faces many obstacles. How he tackles the problems, forms the crux.",4,0.3165
Dandupalya 2,14-07-2017,Kannada,Makrand Deshpande,Pooja Gandhi,Arjun Janya,"‘Dandupalyam 2’ is the sequel to 2012 thriller ‘Dandupalyam’ that chronicled the life and exploitations of the scandalous D-gang. ‘Dandupalya 2’ offers a whole new perspective to the already established story, making one question everything they already know.",10,0.3033
Allama,20-07-2017,Kannada,Dhananjay,Meghana Raj,,"Story of the rebellious thinker Allama, also known as Allama Prabhu.",0,0.3745
Bangara s/o Bangarada Manushya,19-05-2017,Kannada,Shivaraj Kumar,Vidhya Pradeep,,"Shivaraj is a rich business man who has no feelings towards relationship. Nayana falls for him and joins his company. But he never reprocates her. He reveals to her that he hates relations and the word 'tomorrow' because one day his father said tomorrow he will return but never didn't. He learns from Nayana's father that his father (Dr.Rajkumar) had dedicated his life for farmers. He also does the same and succeeds. But he falls unconscious on his self created 'Farmers Day'. He tells that the day he was talking to Nayana he had a small accident and discovered that he had cancer which cannot be treated. As the film ends, everybody cry including Nayana who says that she knew about his cancer.",7,0.5523
Ayana,08-09-2017,Kannada,,,,An ambitious software entrepreneur puts everything he has in line to perceive his dreams.,0,0.2216
Mufti,01-12-2017,Kannada,Sriimurali,Shanvi Shrivastava,Ravi Basrur,"An undercover cop goes into the big bad world of Ronapura, an place taken over by a don named Bhairathi Ranagal, where his safety may be compromised.",8.3,0.324
Tarak,29-09-2017,Kannada,Darshan Thoogudeepa Srinivas,Sruthi Hariharan,Arjun Janya,"Tarak, the grandson of a Bengaluru-based businessman who grows up in Europe is reluctant to visit India despite several pleas by his grandfather. All goes well for him until he falls in love with Meera, a selfless person who lives for the happiness of others. The two share a blissful relationship, however, things change when Meera poses Tarak a 60-day challenge to prove his real love for her. To prove his love, Tarak accepts and as part of the challenge visits India and soon finds himself in a tricky situation that would ruin his relationship. What happens next, forms the crux.",6.4,0.3321
Ondu Motteya Kathe,07-07-2017,Kannada,Raj B Shetty,,Midhun Mukundan,"Janardhan a 28 year old Kannada Lecturer from Mangalore who is quite an introvert comes to know from an astrologer that he would attain sanyasa (embrace asceticism) if he doesn't get married within a year. Hearing this Janardhan is now in a situation of trouble & desperation as he has never had a decent conversation with females until now in his life & all the proposals his family has seen also has gone in vain as he doesn't look great,physically. Janardhan continues his search for a beautiful bride. In this journey he faces various situations & conflicts which in turn gives him a chance to revisit his inner core & experience his self discovery. Does Janardhan find his bride or does he attain spiritual path? forms the rest of the story.",7.1,0.2451
Upendra Matte Baa,07-11-2017,Kannada,Upendra,Prema,V. Sridhar,"Upendra Matte Baa (Come again Upendra) is a 2017 Indian Kannada-language supernatural drama film directed by N. Arun Lokanath (Loki). The film stars Upendra in dual roles along with Prema and Sruthi Hariharan. The film's cinematography was handled by Swamy J. Gowda. The soundtrack and film score were composed by V. Sridhar.  After the death of a flirtatious zamindar named Upendra Raju, Yama sends his soul back to earth to fix the quarrels of his family.",0,0.2757
Eradane Sala,03-03-2017,Kannada,Dhananjay,Sangeetha Bhat,J Anoop Seelin,"When a mother has taken an oath from her son that he won't fall in love or look 'differently' at their new female house guest, forbidden fruit seems sweeter.",4,0.1761
Pataki,26-05-2017,Kannada,Ganesh,Ranya Rao,,Surya is a corrupt IPS officer and he misuses his power to gain monetary benefits in unorthodox methods. During this process he also encourages a local MP named Rudra Pratap who has become a huge headache to Agni.,4,0.2057
Chamak,29-12-2017,Kannada,Sadhu Kokila,Rashmika Mandanna,Judah Sandhy,"Kush, a gynaecologist and a playboy refuses his family's wishes to marry because his freedom will be curtailed if he marries. He later marries Khushi, an innocent girl while acting as if he is also an innocent guy in front of her family.",6.2,0.2231
Urvi,17-03-2017,Kannada,Achyuth Kumar,Sruthi Hariharan,Manoj George,Troubling circumstances bring forward three women who work together to plot their revenge against one common man who is responsible for destroying their lives.,7.6,0.3025
Paddayi,25-11-2017,Kannada,,,Manikanth Kadri,"Based on Macbeth, PADDAYI is the story of Madhava and Sugandhi. They are newlyweds from the fishing community in Karnataka, Southern India. Driven by a Tulu deityʼs prophecy coupled with Sugandhiʼs ambition, Madhava murders Dinesh, illegally inherits Dineshʼ property and bring upon himself an eponymous tragedy.",6,0.2565
Manasu Malligey,31-03-2017,Kannada,Nishanth Russo,Rinku Rajguru,S. Narayan,A love-story between a girl of an upper caste and a boy from a lower caste.,0,0.1624
Bharjari,15-09-2017,Kannada,Dhruva Sarja,Rachita Ram,V. Harikrishna,"Romantic action drama about the life of an easygoing youngster named Surya, whose life take some unexpected turns thanks to the three women he meets along the way.",9,0.1412
Sandpaper,01-09-2017,Kannada,T. S. Nagabharana,Apoorva Bharadwaj,V. Harikrishna,A young girl goes in search of her father and meets a man on a river bank. That meets leaves her with lot of questions and also few solutions to live in a pluralistic society.,10,0.1489
Kariya 2,13-10-2017,Kannada,Santhosh Balaraj,Mayuri Kyatari,,"The story of Kariya 2 revolves around Kariya, a small-time local goon who is employed by an influential underworld don. All is well with Kariya until he falls in love with Janaki, which leads to several unfortunate events that change their life completely.",10,0.1977
Siliconn City,16-06-2017,Kannada,Srinagar Kitty,Kavya Shetty,,"Siliconn City is a 2017 Kannada action film directed by Murali Gurappa, in his first direction. The film features Srinagar Kitty, Anil Siddhu, Suraj Gowda, Kavya Shetty and Ekta Rathod in the lead roles. The film is a remake of Tamil film Metro.",0,0.1655
Gowdru Hotel,01-12-2017,Kannada,,,,"A remake of the Malayalam hit 'Ustad Hotel', the film sees an aspiring chef forced to work in a restaurant owned and run by his grandfather, to make ends meet, much against the wishes of his father.",0,0.6444
Srikanta,06-01-2017,Kannada,Shivaraj Kumar,Chandini Sreedharan,,"Srikanta, who indulges in petty illegal activities, gives a lift to a journalist en-route to Agumbe. The duo talk about their life and experiences throughout their journey.",0,0.1586
Athiratha,24-11-2017,Kannada,Chethan Kumar,Sudha Belawadi,,The story of Athiratha revolves around an aspiring journalist who helps the innocent and talented young students get a fair chance by uncovering the huge racket of question paper leaks and fake certification prevalent in the country.,4,0.1436
Mumbai,26-01-2017,Kannada,Ashish Vidhyarthi,,,"Mumbai is a mass action entertainer produced by Ramu films and directed by AK47 script writer S R Ramesh. Krishna the protagonist works in a bar as cashier who eventually meets a girl beside his house and starting with small fights and humour he falls in love with her. Alongside he is constantly helping an orphanage and has a special bondage with blind kids. Later on due to some problem which occurs in the orphanage, the situation forces him to move to Mumbai which leads him to the underworld. Rest of the story revolves around the thrilling action with the underworld, the orphanage and his love interest.",6,0.1941
Dayavittu Gamanisi,20-10-2017,Kannada,Vasishta N. Simha,Samyukta Hornad,J Anoop Seelin,"A middle-aged bachelor, A thief, A young spiritual guru and a frustrated techie wade through a journey of self discovery that aligns them together in it's penultimate phase.",5,0.2411
Shuddhi,17-03-2017,Kannada,Shashank Purushotham,Lauren Spartano,,An American in India befriends two journalists who are fighting for juvenile justice; her trip turns into a spiritual journey,7.3,0.1687
Happy New Year,05-05-2017,Kannada,Sai Kumar,Sudharani,Raghu Dixit,It is an anthology film based on of five different life stories. A slice of lives of a few people all culminating on new year's eve.,0,0.1877
Rajahamsa,08-09-2017,Kannada,Sridhar,Ranjani Raghavan,Joshua Sreedhar,"Rajahamsa movie is a romantic entertainer written and directed by Jadesh Kumar Hampi while Joshua Sridhar scored music for this movie.  Gowri Shikar and Puttagowri Maduve serial fame Ranjani Raghavan are playing the main lead roles along with Sridhar, BC Patil, Yamuna, Raju Talikote, Bullet Prakash in supporting roles.",0,0.1248
Operation Alamelamma,21-07-2017,Kannada,Rishi,Shraddha Srinath,,"Purmy's life turns upside down when gets framed for kidnapping John, the schoolgoing son of a businessman, after he picks up an abandoned luggage, lying on the street. With the ongoing investigation, a number of twists and turns make the police suspect everyone, including their own kin.",8.3,0.1783
Saheba,25-08-2017,Kannada,Manoranjan Ravichandran,Shanvi Shrivastava,V. Harikrishna,"An ordinary book shop owner Manu, helps Nandhini to enter film industry, without coming into the picture.",7,0.2395
Darpana,08-09-2017,Kannada,,Sharanya Jit Kaur,,,0,0.1065
Mantram,01-12-2017,Kannada,,,,A group of friends go to a small town to help a friend's family that is experiencing mysterious troubles. They try to figure out the source of the problem and themselves become the targets.,0,0.1758
Noorondu Nenapu,09-06-2017,Kannada,Chethan Kumar,Meghana Raj,,"During the 1980s, Shreyas, an affluent young man, befriends DSP and his gang in his new college. Meenu, a gang member, falls in love with Shreyas but unfortunately, he has his heart set on Shruthi.",0,0.0938
A Gunny Sack for an Umbrella,01-01-2017,Kannada,,,Deepak Alexander,A day in the life of migrant worker's son,0,0.1001
Sathya Harishchandra,20-10-2017,Kannada,Sharan,Bhavana Rao,Arjun Janya,"Sathya Harishchandra, a young and whacky person, falls in love. The movie follows the love story of the young lad and answers if the prankster ever becomes serious about romance in his life.",0,0.1216
Veera Ranachandi,10-03-2017,Kannada,Sarath Babu,Ragini Dwivedi,,An underworld criminal is mistaken as the long-lost daughter of a village chief which changes her perception and develops her strength to tackle their problems.,0,0.093
Sarvasva,27-10-2017,Kannada,Tilak Shekar,,,,0,0.1159
Crony,27-08-2017,Kannada,Abhilash Shetty,,,"Aarav decides to remove his deceased friend Ricky from his social media list. However, soon after, a series of strange events begin to occur.",0,0.087
Kaal Kg Preethi,03-03-2017,Kannada,Vihan Gowda,Hitha Chandrashekar,Chetan Sosca,"1/4 kg Preethi is all about the journey of a young guy (Guru) who falls in love with his college mate (Sri). He kept hesitating to convey this to her, assuming he might get rejected. But then there have been a couple of instances which made Guru and Sri to travel along life's journey together. Do come and watch their journey that's loaded with fun, craziness, fights and enjoy!",1,0.0256
Hombanna,07-07-2017,Kannada,,,,"In the forests of Karnataka, a farmer and his community face eviction from the land when they get caught in the currents of socio-political change.",8.5,0.0218
Lee,13-01-2017,Kannada,Sumanth Shailendra,Nabha Natesh,Anand Rajavikram,A cute love story which encounters obstacles that challenges their love.,0,0.0614
K.G.F: Chapter 1,20-12-2018,Kannada,Yash,Srinidhi Shetty,Ravi Basrur,"A period drama set in the 1970s, KGF follows the story of a fierce rebel who rises against the brutal oppression in Kolar Gold Fields and becomes the symbol of hope to legions of downtrodden people.",7.409,5.109
Kumari 21F,09-02-2018,Kannada,,Nidhi Kushalappa,,"Siddhu, a chef, falls in love with Kumari, a struggling model from Mumbai. However, when his friends tell him that she has had many boyfriends, he starts doubting her.",7,0.7601
Dandupalya 3,02-02-2018,Kannada,Makrand Deshpande,Pooja Gandhi,Arjun Janya,"Director Srinivas Raju’s world of Dandupalya, as seen in the first two films of the series, will finally come to an end. The third film in the series will mark the end of the franchise, which has received a great deal of critical acclaim in both Kannada and Telugu.",0,1.0042
Rajaratha,23-03-2018,Kannada,P. Ravi Shankar,Nirup Bhandari,Anup Bhandari,"Rajaratha is a 2018 Indian Kannada romantic comedy film written and directed by Anup Bhandari who also composed the film's music. It stars Nirup Bhandari and Avantika Shetty in the lead roles in their second collaboration with the director after the success of RangiTaranga. The film was dubbed in Telugu as Rajaratham (English: Royal Chariot) with Rana Daggubati replacing Puneeth Rajkumar as the narrator. Arya, who made his debut in Kannada cinema for the first time with the film, features in a supporting role alongside P. Ravishankar and Sruthi Hariharan.",6.2,0.778
Shivu Paru,08-06-2018,Kannada,America Suresh,Disha Poovaiah,America Suresh,A star-crossed romantic love story of an ill-fated girl Paru who falls in love and eventually get married to a TV anchor Shivu who is coincidentally her lover from the past life who gets killed. Paru kills herself to join her dead husband.,0,0.6035
Sarkari. Hi. Pra. Shale Kasaragodu,23-08-2018,Kannada,Anant Nag,,Vasuki Vaibhav,"In Kasargodu, Kerala is a normal school until a big problem comes in its way.",7.7,0.5663
The Villain,31-05-2018,Kannada,Shivaraj Kumar,Amy Jackson,Arjun Janya,"Rama or Ravana, whose ideologies work better? Two shrewd minds battle it out in a one-upmanship game. Who will win?",5.7,0.6259
Nathicharami,28-12-2018,Kannada,Poornachandra Mysuru,Sruthi Hariharan,Bindhu Malini,"A widow struggles with the dilemma of her own growing sexual needs, and her desire to remain faithful to the memory of her late husband.",7.4,0.7402
Tagaru,23-02-2018,Kannada,Shivaraj Kumar,Bhavana,Charan Raj,Duniya Soori's Tagaru takes us on a bloody ride through the dark underbelly of the underworld and their clash against the police.,7.1,0.7903
Victory 2,01-11-2018,Kannada,Sharan,Asmita Sood,Arjun Janya,Viictory 2 movie is romantic comedy entertainer directed by Hari Santhosh and produced by Tarun Shivappa while Arjun Janya scored music for this movie  Sharan and Asmita Sood are played the main lead roles in this movie.,5,0.4804
Loudspeaker,10-08-2018,Kannada,Rangayana Raghu,Anusha Rodrigues,,,0,0.3574
Katheyondu Shuruvagide,03-08-2018,Kannada,Diganth Manchale,Pooja Devariya,Sachin Warrier,"A young resort owner, Tarun, is going through a rough time and tries to deal with disappointments, failures, and struggles of his life. In the process of doing so, he strikes up a great bond with a resort guest, Tanya. Will this bond help them to find a new meaning of love and life?",7.3,0.4544
Amma I Love You,13-05-2018,Kannada,Chiranjeevi Sarja,Nishvika Naidu,Gurukiran,"On the advice of a saint, a rich man crosses all boundaries to restore his mother's health as she is on her deathbed. In order to do that, he must turn into a beggar for 48 days",1,0.4
3 Gante 30 Dina 30 Second,19-01-2018,Kannada,Arun Gowda,Kavya Shetty,V. Sridhar,"3 Gante 30 Dina 30 Second is a Kannada Feature Love Story written and directed by adman G K Madhusudhan. Film is produced by Chandrashekar R Padmashali and like minded producers under the banner Brain Share Creations Pvt Ltd. This is a story of a reality game takes place between the Hero and Heroine! The movie has a blend of youngsters Arun Gowda & Kavya Shetty in lead roles along with powerhouse performers Devaraj, Sudharani, Edakallu Guddada Mele Chandrashekhar, Ramesh Bhat, Anantavelu, T.S.Nagabharana and Gururaj Hosakote.",0,0.4038
Raju Kannada Medium,19-01-2018,Kannada,Sudeep,Avantika Shetty,,"Raju, a village boy goes to Bangalore in search for a job and finds different meanings to life while dealing with hurdles that the city puts him through.",6.2,0.3689
Raambo 2,16-05-2018,Kannada,Sharan,Ashika Ranganath,,"Mayuri gets kidnapped when she is on a road trip with Krishna and DJ. However, the kidnapper releases her with a message for Krishna.",5.3,0.3483
Buckasura,06-04-2018,Kannada,Sihi Kahi Chandru,Pavitra Lokesh,,"Arya, aka Money, is a lawyer who will do anything for money. When he gets an offer that he cannot refuse, he has to make a lot of choices to lead the live he wants. Will Arya get to lead a happily ever after with a wealthy future?",4,0.4406
Bhairava Geetha,07-12-2018,Kannada,Dhananjay,Kalpalatha,Ravi Shankar,"Set against the backdrop of violent class, a love story of a man who turns into a rebel in a battle between feudal-minded oppressors and the downtrodden.",6,0.3688
Gultoo,30-03-2018,Kannada,Naveen Shankar,Sonu Gowda,,"Struggling to find a foot in the start-up scene, two aspiring entrepreneurs are entangled in a vicious loop of investigative trials following an unprecedented crime.",7.7,0.3167
Vaasu Naan Pakka Commercial,03-08-2018,Kannada,Anissh,Nishvika Naidu,B. Ajaneesh Loknath,"Vaasu, a young man who falls head over heels in love with Mahalakshmi, however, little does he know that his actions would have adverse repercussions on his family.",3,0.2466
Humble Politician Nograj,12-01-2018,Kannada,Danish Sait,Sumukhi Suresh,Sricharan Pakala,"Nograj, a narcissistic crazy politician who exploits a city and its resources. The film is about Nograj's aspirations to becoming the MLA in the upcoming elections and the opposition he faces.",5.5,0.3938
Dhwaja,27-04-2018,Kannada,Ravishanker Gowda,Priyamani,Santhosh Narayanan,,0,0.2245
Aa Karaala Ratri,13-07-2018,Kannada,Karthik Jayaram,Anupama Gowda,R. S. Ganesh Narayanan,"Muthanna and his family, who live in abject poverty, receive a prediction that says their fortune will change overnight. The same day, a mysterious man arrives and requests them to let him stay back.",5.6,0.2829
Kanaka,26-01-2018,Kannada,P. Ravi Shankar,Manvitha Harish,,"Kanaka is a 2018 Indian Kannada romantic action film directed by R. Chandru. It features Duniya Vijay, Hariprriya and Manvitha Harish in the lead roles along with P. Ravishankar, Rangayana Raghu and Sadhu Kokila in key supporting roles.",0,0.3417
Orange,07-12-2018,Kannada,Avinash,Priya Anand,,"While on a train journey, a rich lad Ganesh meets a cute bubbly girl Khushi and falls in love with her. He gathers the courage to talk to her but loses her in the crowd.",2.5,0.3478
Churikatte,26-01-2018,Kannada,Praveen Tej,Aruna Balaraj,,"An aspiring policeman decides to take matters into his own hands and save the local policemen when criminal activities worsen in Churikatte, unaware of the repercussions that await him.",8,0.2663
The Terrorist,18-10-2018,Kannada,Ravi Bhatia,Ragini Dwivedi,,"The lives of two sisters, Reshma and Asma, is thrown into disarray when Reshma receives a call about Asma's kidnapping.",0,0.1782
Ambi Ning Vayassaytho,27-09-2018,Kannada,Ambareesh,Suhasini Maniratnam,,A 65 years old man starting a journey to find his first love who broke up 40 years ago.,5,0.2101
Brihaspathi,05-01-2018,Kannada,Manoranjan Ravichandran,Mishti Chakravarty,V. Harikrishna,"Sudhir, a graduate who is unemployed for several years, finally lands a job by overcoming various obstacles.",0,0.2296
Ayogya,17-08-2018,Kannada,Sathish Ninasam,Rachita Ram,Arjun Janya,"Sidda wants to provide basic amenities to his village in Mandya, by becoming a gram panchayat member, but he faces several ordeals to complete his mission.",3.7,0.3234
Onthara Bannagalu,17-08-2018,Kannada,Kiran Srinivas,Hitha Chandrashekar,B. J. Bharath,,0,0.1992
Double Engine,01-01-2018,Kannada,Chikkanna,Suman Ranganathan,,,0,0.2325
Iruvudellava Bittu,21-09-2018,Kannada,Tilak Shekar,Meghana Raj,V. Sridhar,"Poorvi, an independent woman, leaves her family and boyfriend, Dev, due to ger ego and self-conceit. Despite making several imprudent decisions, her life comes back on track after meeting Akash.",0,0.2639
Naduve Antaravirali,31-08-2018,Kannada,Chikkanna,Aishani Shetty,,,0,0.2298
8MM Bullet,16-11-2018,Kannada,Jaggesh,,,"8MM Bullet movie is a crime thriller movie written and directed by Harikrishna and jointly produced by Narayan Swamy, Infant Pradeep and Saleem Shah while Judah Sandy scored music for this movie.  Jaggesh playing for the time different role in this movie.",1,0.1731
Sankashta Kara Ganapathi,27-07-2018,Kannada,Likith Shetty,Shruti Goradia,,"Ganapathi, a cartoonist, is diagnosed with a neurological disorder called Alien Hand Syndrome, which poses a hindrance in his daily life. Despite the disorder, Ganapathi attempts to achieve his goal and also goes on to woo the girl he loves.",6.5,0.2123
Ondalla Eradalla,24-08-2018,Kannada,Nagabhushana N S,,Vasuki Vaibhav,"The story revolves around a seven year old boy named Sameera who looses his pet Banu. He goes alone in search of his pet to a town called 'Pete', along the way he meets many people from different sections of society. Innocence is the main theme of the movie, whether his innocence can reign over the selfishness of the people he meets on the way to recover his lost pet forms the main crux of the movie.",0,0.1983
Rajasimha,02-02-2018,Kannada,Ambareesh,Nikita Thukral,,"Yuvaraja falls in love with Pallavi, and when pursuing her, he gets to know more about his past and his uncle who wronged him",0,0.1322
The Bangle Seller,26-01-2018,Kannada,,,,"A village bangle seller and his wife cannot conceive a child. The villagers gossip. In this close-knit patriarchal community in South India, hidden desires and relationships find a way to exist. Will the husband's secret ever come out? An intriguing narrative in an elegantly directed debut with exceptional camera work.",8,0.1259
Samhaara,09-02-2018,Kannada,Chiranjeevi Sarja,Hariprriya,,"Samhaara is a 2018 Indian Kannada action thriller directed by Guru Deshpande. It features Chiranjeevi Sarja, Hariprriya and Kavya Shetty along with Chikkanna in the lead roles",5,0.1304
Jeerjimbe,16-11-2018,Kannada,,,Charan Raj,Jeerjimbe is a story of adventures of a 13 year old girl from a remote village in Karnataka. The story is based on emotional struggles of a girl when a bicycle enters her life as part of free cycles programs provided by the Government to all high school children in rural areas.,0,0.1217
Life Jothe Ondu Selfie,17-08-2018,Kannada,Prem Kumar,Hariprriya,V. Harikrishna,The journey of the three friends who face different situations as they travel along.,0,0.1656
Dr. Sukanya,23-03-2018,Kannada,,,,"Dr. Sukanya is an accomplished, well trained doctor. She refuses Dr. Arvind’s marriage proposal, after learning his bad intentions. Ambujamma, a woman with a wrong intuition about girl child, trusts astrologer more than anyone, forces her daughter-in-law to get aborted from her pregnancy. Anand, son of Ambujamma and his wife Sarala are expecting a baby are forced to check if the fetus is male or female. The conflict between two doctors and an elderly woman is a story of female feticide. What will Dr. Sukanya do to save the child?",0,0.1346
Beti,27-02-2018,Kannada,,,,"Suleiman had gone off to work overseas immediately after marriage. Meanwhile, his wife Juleka gave birth to a girl-child, Salma. But for fear of disappointment, husband Suleiman was fed to believe that they had a male-child, Salman. For years, Suleiman was unable to visit Juleka and the child, so when news came of Suleiman's impending return, the whole household is thrown into panic.",0,0.1228
Swartharatna,28-12-2018,Kannada,Sadhu Kokila,Sapna Raj,,A tech-savvy youngster and slightly arrogant youngster leads a life of comfort with the help of his celebrity friends until he meets and falls in love with a woman whose character is the complete opposite of his own.,0,0.1174
Vivekananda By Vivekananda,04-10-2018,Kannada,,,Praveen D Rao,"The film is based on the autobiographical writings of Swami Vivekananda, the 19th Century warrior monk of India.  ‘Vivekananda by Vivekananda’ begins with the young Swami swimming across the turbulent Indian Ocean, climbing the rock in the middle of the Ocean to meditate. In solitude, he realizes his life’s mission ‘Upliftment’ of the masses of India. Thereupon, begins one of the most adventurous journeys in Indian history.",0,0.1301
Shathaya Gathaya,08-06-2018,Kannada,M. S. Umesh,Sonika Gowda,,,0,0.161
Good Bye,24-08-2018,Kannada,Shobaraj,,,,0,0.0916
Padarasa,10-08-2018,Kannada,Niranjan Deshpande,Vaishnavi Chandran Menon,,,0,0.1018
Varnamaya,23-11-2018,Kannada,,,J. V. Sudhanshu,A renowned artist's life descends into chaos when he is haunted by the spirit of an unknown girl.,4,0.0882
Jayamahal,06-04-2018,Kannada,Neenasam Ashwath,Shuba Poonja,Judah Sandhy,"A palace in Jayamahal is disowned by a rich family. Three generations later, the family returns back to their ancestral palace and soon experience some unexplainable activities.",0,0.1208
Abhisaarike,10-08-2018,Kannada,Yash Shetty,Sonal Monteiro,,"Abhi and Sarika are lovers who hope they will have their happily ever after. But, Sarika also has a lunatic stalker in the form of Sunil, who hopes on getting his 'Bangaru'. How does Sunil affect their lives?",0,0.0776
Ammachi Yemba Nenapu,02-11-2018,Kannada,Raj B Shetty,,,"Based on three short stories by the celebrated Kannada writer, Kendra Sahitya Academy awardee Dr. Vaidehi. With dialogue in the characteristic regional dialect of coastal Karnataka. Woman’s eternal striving for identity in a patriarchal society is told through the story of a young woman resisting being married off, an older woman gone mad after her husband left her and an older woman being indebted to a family who's matriarch took her in when she was left by her husband at a young age.",7,0.0604
Ramarajya,10-08-2018,Kannada,Karthik,Swathi Konde,,"Ramarajya follows how Gandhiji had envisioned of ruling India as one country as per the principles of Ramarajya, which was laid out by Lord Rama and had a vision of an unbiased nation where everyone was equal.",0,0.3919
Vandana,10-08-2018,Kannada,,Shobitha Shivanna,,,0,0.0596
Ananthu v/s Nusrath,28-12-2018,Kannada,Vinay Rajkumar,Latha Hegde,Sunaad Gautham,"Ananthu is advocate belonging to an orthodox Brahmin family, who falls in Love with Nusrath Fathima baig, a Muslim girl. How Ananthu wins his love is the plot. Whole love story revolves in Court and Narrated in a humorous way.",6.2,0.1379
Trunk,13-07-2018,Kannada,Nihal Rajput,Vaishali Deepak,Karthik Pradeep Ganeshan,,4.5,0.085
Naguva Nayana,16-12-2018,Kannada,,,,Art mimic's life,0,0.0445
Vanilla,01-06-2018,Kannada,Ravishanker Gowda,Swathi Konde,,"A mystery ingredient that a lot of people seem to be consuming unknowingly is resulting in serious addiction, and in many cases, untimely deaths. Caught right in the midst of this undercover scam is a young couple.",0,0.0825
Kannadakkaagi Ondannu Otti,06-07-2018,Kannada,Chikkanna,,Arjun Janya,"Avinash, a young journalist, meets his friend after many years and they set out on a journey. However, little do they know that the trip will change their lives forever.",0,0.0416
Puttaraju Lover of Shashikala,10-08-2018,Kannada,,Jayashree Aradhya,,,0,0.0338
Mudlaseemeyali,28-02-2018,Kannada,,,,"A widow belongs to tribe, wants to make her only daughter, literate. This tribe has a tradition of selling girls and widows. Her Father-in-law quotes his sons’ debts and he borrows money. She decides to leave the house, goes to her brother’s place. When the money lender arrives, he starts harassing her as he had already spent 1.25 lakh on her. She refuses to join him. This becomes a bigger issue than she has ever imagined. When the village heads meet up and decide that she should live with the man, who had spent money on her, what option does she have? Will she be able to fight against a male dominant society?",0,0.0143
Apple Cake,23-11-2018,Kannada,,,,A bunch of four men from different places land up in Bengaluru with dreams of making it big in tinsel town. With rejections and hurdles can each of them realize his dreams?,0,0.0261
Kavi,24-08-2018,Kannada,,Shobitha Shivanna,,,0,0.0143
May 1st,24-08-2018,Kannada,Karthik Jayaram,Raksha Somashekhar,,Family in a rather huge farm house on the outskirts of the city and a series of supernatural happenings.,0,0.0143
Hosa Climax,10-08-2018,Kannada,,,,,0,0.0143
Love U 2,13-07-2018,Kannada,,,,,0,0.0071
Rustum,28-06-2019,Kannada,Shivaraj Kumar,Shraddha Srinath,J Anoop Seelin,"The disappearance of an honest IAS officer leads to his family seeking help from police, but to no avail. To their assistance arrives Abhishek, someone who happens to be there for them in times of need. But why does he want to help them? What is his real identity?",5,1.1768
Avane Srimannarayana,27-12-2019,Kannada,Rakshit Shetty,Shanvi Shrivastava,Charan Raj,"In the pursuit of solving an ancient mystery of Amaravati, Narayana, a corrupt cop must battle the dangerous clan of dacoits and it's fierce leader.",7.4,0.844
Visions of Mookajji,29-11-2019,Kannada,,Jayashree B.,Praveen Godkhindi,"An 80-year-old widow with extra-sensory perceptions can see the history behind the objects she touches, through which she comments on evolution of culture, concepts of God, religion, relationships, humans and their sexuality, etc.",10,0.6992
Amar,31-05-2019,Kannada,Sadhu Kokila,Tanya Hope,,"A romantic drama inspired by certain real life incidents from the 1990s, the film follows the story of two youngsters who meet and fall in love during a bike rally. Directed by Nagshekar, Amar stars Abhishek Ambareesh and Tanya Hope in the lead roles",1,0.6534
Kavaludaari,12-04-2019,Kannada,Rishi,Suman Ranganathan,Charan Raj,"The story follows two Bangalore cops as they investigate an old case. Anant Nag plays Muthanna, a retired inspector while Rishi is Shyam, a sub-inspector working in the Traffic Police. Their search leads them across trails that will put their wit, resolve and morals to the test.",6.9,0.8225
Pailwaan,12-09-2019,Kannada,Sudeep,Aakanksha Singh,Arjun Janya,A fierce wrestler becomes the symbol of hope for his people when he rises against the odds and fights the brutal oppression.,6.2,0.6873
Natasaarvabhowma,07-02-2019,Kannada,Puneeth Rajkumar,B. Saroja Devi,D. Imman,A supernatural force influences a guy's behaviour and helps him finish important tasks.,7.3,0.6701
Bazaar,01-02-2019,Kannada,Dhanveer Gowda,Aditi Prabhudeva,,"Kalki is an ardent follower of pigeon racing, which ultimately leads him to working for a mob boss who shares the same passion. Howevere, his dream of becoming a champion in the spot and his quest to win over the girl he loves wil eventually leave Kalki at a crossroads, and what happens next forms the crux of the story.",4,0.5335
Gubbi Mele Brahmastra,15-08-2019,Kannada,Raj B Shetty,,Manikanth Kadri,Gubbi Mele Brhmastra is a 2019 Indian Kannada romantic comedy film written and directed by Sujay Shastry making his debut[1] . The film is produced by T.R.Chandrashekhar under his banner Crystal Park Cinemas. A fun journey of software engineer Gubbi and his friend to release his kidnapped girlfriend.,5.3,0.4877
Seetharama Kalyana,25-01-2019,Kannada,Joy Badlani,Rachita Ram,Anup Rubens,"Arya, the son of an influential man in the city, falls in love with Geetha, an innocent girl from a small town. He thinks his life is set but fate has more than a little trouble in store for him.",4.7,0.6089
Yaanaa,12-07-2019,Kannada,Anant Nag,Vainidhi Jagdish,Joshua Sreedhar,"The film delves into the aspirations and values of today's youth, who would go to any length to achieve their dreams. As the saying goes, the greatest journey is the one within.",5,0.5345
