Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Mao Oori Cinema,12-10-2023,Telugu,,Priya Paul,SK. Baji,"Mahesh wants to become a director to make a film about his village but his family doesn't agree. On his journey to prove himself, he meets a local factionist with a heart of gold.",0,0.0617
Love You Ram,30-06-2023,Telugu,,,,Imagine the heartbreak when someone you loved from childhood turns out to be a crook. Will Divya be old-fashioned and be with Ram or will she leave him?,0,0.0817
2040,02-10-2023,Telugu,,,,"A 50-minute narrative that follows Ram, a doctor from 2010 who is sent to the year 2040 every day to serve as solace in a society devoid of empathy and compassion.",0,0.0609
Jorugaa Husharugaa,15-12-2023,Telugu,,,,A fun and easy-going guy must decide between his career and love while paying his father's debt.,5.5,0.1045
Anveshi,17-11-2023,Telugu,,,,"Anveshi , Starring VijayDharanDatla, SimranGupta, AnanyaNagalla in the lead Roles, Music  Composed by ChaitanBharadwaj, Background score by Simon S King, Written Andi Directed by V J  Khanna, Produced by T Ganapati Reddy Under the banner of Aruna sree entertainments.",0,0.0619
Premisthe Chachedi Meme,15-08-2023,Telugu,,,,"Premisthe Chachedi Meme is a Telugu feature film it is a musical love story about the risks and turbulence in a romantic relationship, and how it doesn't always have a happy ending.",0,0.0741
Thathsama Thathbhava,15-09-2023,Telugu,Prajwal Devaraj,,,"A seasoned police inspector delves into a perplexing missing person's investigation that reveals a web of secrets, lies, and mystery.",3,0.0633
Rights,24-10-2023,Telugu,Camp Sasi,,Ravi Nidamarthy,Three rich friends (businessmen) from the city set out to meet a recluse writer in a village to get the film rights for his short story.,0,0.0656
Mon Ampere,13-05-2023,Telugu,,,,"On the verge of healing his broken heart and loneliness in a pandemic set lockdown, a modern Indian tech employee falls in love with a ghost that's haunting his electronic appliances. Amidst the struggle to enhance this platonic and literally spiritual romance, he has to fight his father's conventional way of life, the lockdown relaxation and find a way to stay united with this 'soul'mate.",6,0.0482
Badmash Gallaki Bumper Offer,29-12-2023,Telugu,,,,"Two boys kidnapped their boss, who is doing illegal business in real estate for money.. after that they saw the shocking matters.. what's that shocking news and they get money , what they want is the movie story.. it's a full commercial entertainment.",0,0.0552
Grey: The Spy Who Loved Me,26-05-2023,Telugu,,,,"Officer Nayak investigates the death of Professor Sudarshan Reddy and meets Arushi Reddy, the professor's wife. Nayak discovers that Dr. Raghu, the professor's psychiatrist, is also involved in the murder. The drama opens up the gray shadows of intelligence agencies, their procedures, betrays, scandals, and cover-ups.",0,0.0764
Vote (Chala Viluvainadi),27-10-2023,Telugu,,,,"The film that tells the story of three young adults, Abhinav, Krishnaveni, and Veeranna, who are passionate about democracy and social justice. When their village is threatened by corrupt politicians seeking to suppress voter turnout, they launch a campaign to raise awareness about the importance of voting. Despite facing adversity and intimidation, they persevere, encouraging their fellow villagers to register and vote. In the end, their efforts are successful, leading to a strong voter turnout and the defeat of the corrupt politicians, emphasizing the power of grassroots action in upholding democracy.",0,0.0571
Richie Gadi Pelli,03-03-2023,Telugu,S. K. Sathya,Chandana Raj,Britto Michael,"After dating for two years, Richie and Shree are set to get married in Ooty. A group of Richie's college buddies reunite at wedding and a tricky game over their dinner party, where a friend challenges his counterparts to attend their calls on 'speaker', alters the course of their lives.",0,0.0453
Cheddi Gang Tamasha,10-02-2023,Telugu,,,,"Johnny, Siddhanti, Raddu, Lantar, and Goni are friends in spoken English class in Hyderabad city. All those who are in financial trouble find stealing an easy way out and decide to become thieves. This gang, which started going to steal without anyone recognizing them and wearing Cheddar's, has not been successful in committing thefts. Due to the strange incidents that occur everywhere they go, Situations gets away without committing any thefts. The main purpose of this Cheddi Gang Tamasha is to make every scene entertaining and to tell what kind of strange and strange experiences they will face wherever they go.",0,0.0873
Why is the sky so beautiful?,10-09-2023,Telugu,,,,Inspired from Andrei Tarkovsky (Russian Film Director) and Don Palathara (Malayalam Film Director) filmmaking style.,0,0.0521
Matti Katha,13-10-2023,Telugu,Dayanand Reddy,Maya,,"Set in a rustic village near Hyderabad, this evocative story follows three college-bound friends, their youthful joys, and the loss of cherished ancestral land. A gripping family drama unfolds, unveiling a village leader's sinister conspiracy.",0,0.0387
Chitrame Idhi Chitrame...,10-03-2023,Telugu,,,,A Mumblecore Film,0,0.0648
Vidhi: The Resolution,10-11-2023,Telugu,Aarush B,,,"Sequel to Vidhi: The Revolution, continuing the story of Ramulu in his quest to find peace for his kingdom.",7,0.1002
Dahanam,31-03-2023,Telugu,,,,"A real Social Drama with most unexpected twists, Story Based on true events took place during 1980s in North Coastal AP.",0,0.0957
Rama Krishna,15-04-2023,Telugu,Anudeep Venigalla,,,A series of events unfold as CI krishna gets on to investigates a serial killer Ram.,0,0.0513
Another,08-04-2023,Telugu,,,,A student experiences mysterious events after waking up in a library.,0,0.0379
Lingoccha,27-10-2023,Telugu,,,,"A man who moved to Dubai, visits his old barber in India after many years and wants to know about the famous love story which he missed. So the barber narrates Shiva and Noorjahan`s story.",0,0.0379
The Scene: Take 2,06-01-2023,Telugu,Camp Sasi,,Ravi Nidamarthy,A filmmaker struggles with the actors during the shooting of his film titled LUCHAGALLU.,0,0.0243
Mahishasurudu,09-06-2023,Telugu,,,,Mahishasurudu is a Telugu movie starring Richa Kalra and Dharani Reddy in prominent roles.,0,0.0362
Batshit Crazy,01-01-2023,Telugu,,,,,0,0.0398
Narayana & Co,30-06-2023,Telugu,,,,"A middle-class family in financial distress agrees to an illegal deal and embarks on a hilarious journey to overcome their problems, discovering the true meaning of family in the process.",0,0.0322
Agent Viper,08-04-2023,Telugu,,,G Ravi Teja,"As facing his own inner demons, a demented secret agent rushes against time to save an unknown from the clutches of a formidable foe.",0,0.0214
Ramanna Youth,15-09-2023,Telugu,Abhay Bethiganti,,,"Raju wants to be a youth leader in his village but his attempt to impress the local leader backfires, in this Indian Telugu-language drama.",0,0.0168
"Life, and Nothing More...",11-09-2023,Telugu,,,,The conversation between 4 Auto drivers in Nallagandla at their leisure time.,0,0.0261
72 Melakartha Ragas,14-12-2023,Telugu,Vamsy,,Vamsy,A Short Film that showcases the 72 Melakartha Ragas compiled and composed by Telugu Director Vamsy,0,0.0143
Suit,20-05-2023,Telugu,,,,"He's fired, he's broke and he has to get a Suit, something that he is ignorant of. But his ignorance is not just of a Suit, but of something more personal and deep.",0,0.0453
SAHADEVA,01-09-2023,Telugu,,,,"What began as house hunting for Sahadeva eventually ended up being in close quarters with something unusual, What exactly is he dealing with, Did he manage to get out of it or not form rest.",0,0.0143
Thika Maka Thanda,15-12-2023,Telugu,,,,,0,0.0193
Dead Line,24-02-2023,Telugu,,,,"This story with a suspense thriller plot.A beautiful couple named Julie and Robert goes for a long drive on the highway On the way. Robert gives a lift to a beautiful girl named Moni, which Julie doesn't like.Julie does not like the interest he is showing in Moni .Julie's boring and demonic demeanor of Moni she is a bit frightening.What is the reason ,why Robert and Julie kills by moni? Why is she angry with both of them?It is revealed in a heart touching flash back.",0,0.0143
Raaj Kahani,24-03-2023,Telugu,,,,"Raaj Kahani is a Telugu movie starring Raj Karthiken, Chandrika Awasti, Priya Paul, Sai Ravi Kumar, Jabardasth Phani, and Madhumani in prominent roles. It is written and directed by Raj Karthiken.",0,0.0143
Sukhibhava,30-10-2023,Telugu,,,,"Groom Satya, gets to know that his wife is not a virgin on his first night. Will he accept his wife or not?",0,0.0071
Breakout,11-04-2023,Telugu,,,,"Maniratnam, an aspiring filmmaker with monophobia, visits Hyderabad for a narration but fails. Unable to reach his friend for accommodation, he's offered shelter by Raju, a local mechanic.",0,0.0071
Vidhi: The Revolution,28-04-2023,Telugu,Aarush B,,Devi S P,"Set in 1935, in the Varudaraja Kingdom, Ramulu looks to bring justice to his kingdom and restore it's dignity.",8,0.0071
Rebels of Thupakula Gudem,03-03-2023,Telugu,,,,,0,0.0071
Ram-Calm,08-04-2023,Telugu,,,Ayman Saquib,"A conversational comedy that takes place in a café when a couple try to clear their misunderstandings, but their stories hold a bunch of twists and turns.",0,0
Devara : Part 1,26-09-2024,Telugu,N.T. Rama Rao Jr.,Shruti Marathe,Anirudh Ravichander,"Devara, a fearless man from a coastal region, embarks on a perilous journey into the treacherous world of the sea to safeguard the lives of his people. Unbeknownst to him, his brother Bhaira is plotting a conspiracy against him. As events unfold, Devara passes on his legacy to his mild-mannered and timid son, Varada.",6.963,34.2062
Pushpa 2 - The Rule,04-12-2024,Telugu,Allu Arjun,Rashmika Mandanna,Devi Sri Prasad,"As his smuggling empire grows, a brazen Pushpa longs for power and respect on his vengeful journey, while facing old rivals and new.",6.7,9.5486
Kalki 2898-AD,26-06-2024,Telugu,Amitabh Bachchan,Deepika Padukone,Santhosh Narayanan,"In the year 2898 AD, around 6000 years after Kurukshetra war, Ashwatthama gears up for his final battle of redemption at the sign of hope in a dystopian world and Bhairava, a wisecracking and self-interested bounty hunter, tired of the perilous life becomes the hurdle in the process.",6.4,8.5881
The Family Star,04-04-2024,Telugu,Vijay Deverakonda,Mrunal Thakur,Gopi Sundar,"Govardhan, a devoted architect from Hyderabad, juggles supporting his extended family while seeking a partner who understands his commitments. When he discovers Indu thesis on his family, he challenges her, leading to unexpected twists as they navigate misunderstandings and eventually find love amidst sacrifice and understanding",4.5,6.1888
Lucky Baskhar,30-10-2024,Telugu,Dulquer Salmaan,Meenakshi Chaudhary,G. V. Prakash Kumar,A cash-strapped bank cashier embarks on a risky investment scheme and soon gets drawn into the murky world of money laundering.,7.5,4.2223
Manamey,06-06-2024,Telugu,Sharwanand,Krithi Shetty,,"A charismatic playboy's life takes an unexpected turn when a young boy enters his world. Initially causing chaos, the boy gradually becomes an integral part of their lives.",0,3.5976
Hanu-Man,11-01-2024,Telugu,Teja Sajja,Amritha Aiyer,Krishna Saurabh,"In a small village, Hanumanthu, a petty thief, finds a mysterious gem, that gives him god-like powers. Will he succeed in keeping these powers from falling into the wrong hands and save his village?",6.4,3.5106
Guntur Kaaram,11-01-2024,Telugu,Mahesh Babu,Sreeleela,S. Thaman,"Years after his mother left him and remarried, Ramana is asked to sign documents denying any relations with his mother, but he refuses and demands answer to why his mother left him.",5.8,2.8656
Eagle,08-02-2024,Telugu,Ravi Teja,Anupama Parameswaran,Davzand,"A journalist pieces together the story of Eagle, a former professional sniper who falls in love with Rachana, and on a mission to redeem himself by working towards eradicating illegal arms from this world.",5.429,2.6721
Gaami,08-03-2024,Telugu,Vishwak Sen,Harika Pedada,Naresh Kumaran,"Shankar is a wounded, reluctant and reclusive aghora on a quest to find the cure for his very rare human condition – the one that will be cured, only when he can confront and conquers the haunting ironical questions of his life.",6.6,2.6633
KA,31-10-2024,Telugu,Kiran Abbavaram,Nayan Sarika,Sam C S,"Set in 1970s Abhinaya Vasudev, an orphaned and happy-go-lucky postman, treats the Krishnagiri village populace as his extended family. When several women missing and Vasudev’s loved one is nearly abducted, he is determined to find answers.",6.7,1.923
Untitled Gummadi Narsaiah Biopic,18-09-2024,Telugu,Samuthirakani,,Charan Arjun,"A biography of Indian politician Gummadi Narsaiah, who was a leading member of the Communist Party of India New Democracy.",0,1.5568
